tech_type,planning_year,model,value,resource_name,case
Coal,2027,GenX,1026527.9406464724,FRCC_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,1888.3763661800324,FRCC_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,194071322.83687097,FRCC_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,4206060.956029906,FRCC_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,70506.84944315557,FRCC_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,1955.8974865576736,FRCC_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,32645522.453046814,FRCC_nuclear_1,full-base-200
Solar,2027,GenX,18572237.09402011,FRCC_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,164257.96991142674,ISNE_batteries_1,full-base-200
Hydro,2027,GenX,3417192.953767018,ISNE_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,0.0,ISNE_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,2863239.686122261,ISNE_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,1051669.8296003137,ISNE_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,2740149.546136926,ISNE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,58630319.02743299,ISNE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,148543.049642332,ISNE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,20909.689887044533,ISNE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,29312590.651385058,ISNE_nuclear_1,full-base-200
Wind,2027,GenX,115064.76602372705,ISNE_offshore_wind_turbine_1,full-base-200
Wind,2027,GenX,3296705.7751849783,ISNE_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,2301062.4000000944,ISNE_small_hydroelectric_1,full-base-200
Solar,2027,GenX,5205346.951372945,ISNE_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,25096.72313940274,MISC_batteries_1,full-base-200
Hydro,2027,GenX,1479633.0696518663,MISC_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,4463.526625911987,MISC_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,30353382.99402543,MISC_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,789289.1046906407,MISC_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,6547588.979134714,MISC_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,20369725.351347152,MISC_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,270206.9414854992,MISC_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,439028.70034010673,MISC_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,20549770.5238493,MISC_nuclear_1,full-base-200
Wind,2027,GenX,14115965.668187516,MISC_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,135408.0,MISC_small_hydroelectric_1,full-base-200
Solar,2027,GenX,8039700.341114737,MISC_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,1550.545440336226,MISE_batteries_1,full-base-200
Hydro,2027,GenX,96126.5775150962,MISE_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,10161718.45910446,MISE_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,0.0,MISE_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,2233919.4691097047,MISE_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,45055495.07747821,MISE_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,3621203.45332089,MISE_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,11612.881323346332,MISE_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,597608.7389766297,MISE_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,10141588.753397606,MISE_nuclear_1,full-base-200
Wind,2027,GenX,8935674.952179214,MISE_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,105705.59999999656,MISE_small_hydroelectric_1,full-base-200
Solar,2027,GenX,2465536.5778776105,MISE_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,9097.12884964464,MISS_batteries_1,full-base-200
Hydro,2027,GenX,1348621.4018351263,MISS_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,8975.668763275127,MISS_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,5003100.394718826,MISS_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,118954459.84896742,MISS_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,1327269.3110306133,MISS_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,8281.573696145817,MISS_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,96425.985875197,MISS_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,47399972.43516362,MISS_nuclear_1,full-base-200
Wind,2027,GenX,381565.8872849671,MISS_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,22713.599999998078,MISS_small_hydroelectric_1,full-base-200
Solar,2027,GenX,4777260.972081454,MISS_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,29282.075094860567,MISW_batteries_1,full-base-200
Hydro,2027,GenX,273632.09116824914,MISW_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,23205677.861078363,MISW_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,894.2476116358222,MISW_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,5638275.007597927,MISW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,40503136.47934,MISW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,1248.2228452682652,MISW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,1461022.330433147,MISW_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,112314.25576565716,MISW_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2027,GenX,23913563.956747614,MISW_nuclear_1,full-base-200
Wind,2027,GenX,64323833.98463373,MISW_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,4029916.8000001577,MISW_small_hydroelectric_1,full-base-200
Solar,2027,GenX,6588853.016762417,MISW_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,21382.02292072836,NWPP_batteries_1,full-base-200
Hydro,2027,GenX,139726795.5031752,NWPP_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,1786757.930736083,NWPP_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,4651.838686866854,NWPP_conventional_steam_coal_2,full-base-200
Geothermal,2027,GenX,188232.66698037984,NWPP_geothermal_1,full-base-200
Hydro,2027,GenX,56748.92990514199,NWPP_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,8202421.572023242,NWPP_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,18270561.55585115,NWPP_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,2428.3413814754417,NWPP_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,1468.0772166931374,NWPP_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,10221014.111003513,NWPP_nuclear_1,full-base-200
Wind,2027,GenX,20645622.64131629,NWPP_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,3807148.799999428,NWPP_small_hydroelectric_1,full-base-200
Solar,2027,GenX,3467715.641411404,NWPP_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,32349.48437957804,NYCW_batteries_1,full-base-200
Natural Gas CC,2027,GenX,8654297.91941233,NYCW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,13674466.2047276,NYCW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,0.0,NYCW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,947537.84365525,NYCW_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,2364234.2975620707,NYCW_natural_gas_fired_combustion_turbine_3,full-base-200
Solar,2027,GenX,288447.508900802,NYCW_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,59097.498236976106,NYUP_batteries_1,full-base-200
Hydro,2027,GenX,18393471.08676924,NYUP_conventional_hydroelectric_1,full-base-200
Hydro,2027,GenX,708770.2143754943,NYUP_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,33682317.08895361,NYUP_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,193787.94472932225,NYUP_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,0.0,NYUP_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,4412.046239783215,NYUP_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,29336918.508034192,NYUP_nuclear_1,full-base-200
Wind,2027,GenX,7156677.84473338,NYUP_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,3711926.400000136,NYUP_small_hydroelectric_1,full-base-200
Solar,2027,GenX,3317266.581043648,NYUP_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,70289.68507608728,PJMC_batteries_1,full-base-200
Hydro,2027,GenX,31384.74009430536,PJMC_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,637324.7704271132,PJMC_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,0.0,PJMC_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,32410532.66262288,PJMC_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,31247.19271002278,PJMC_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,78385.59332182191,PJMC_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,840093.1791405085,PJMC_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,93419081.19646296,PJMC_nuclear_1,full-base-200
Wind,2027,GenX,10192910.974172331,PJMC_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,82118.40000000078,PJMC_small_hydroelectric_1,full-base-200
Solar,2027,GenX,728765.5612405573,PJMC_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,26619.74399921521,PJMD_batteries_1,full-base-200
Hydro,2027,GenX,620622.2893472811,PJMD_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,0.0,PJMD_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,48574.72544284146,PJMD_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,3246558.708247361,PJMD_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,43678645.524994895,PJMD_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,2687826.6859704037,PJMD_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,3619.110958664542,PJMD_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,34631.83341908219,PJMD_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,240620.62079604465,PJMD_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2027,GenX,32392218.26130431,PJMD_nuclear_1,full-base-200
Wind,2027,GenX,348747.6476092121,PJMD_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,39312.0,PJMD_small_hydroelectric_1,full-base-200
Solar,2027,GenX,10315548.767138252,PJMD_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,48077.48054068029,PJME_batteries_1,full-base-200
Hydro,2027,GenX,3433347.9377465504,PJME_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,5437587.857106929,PJME_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,4429.352081527971,PJME_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,2636617.4484639736,PJME_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,2470076.496616931,PJME_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,180041317.71502998,PJME_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,978.2842053265498,PJME_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,344654.7034066057,PJME_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,165246.2429067139,PJME_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2027,GenX,112076598.3408566,PJME_nuclear_1,full-base-200
Wind,2027,GenX,2822618.847923536,PJME_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,598416.0,PJME_small_hydroelectric_1,full-base-200
Solar,2027,GenX,4165726.834377195,PJME_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,52901.941088503,PJMW_batteries_1,full-base-200
Hydro,2027,GenX,2268380.5939337853,PJMW_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,44313634.788501576,PJMW_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,1254.96883276809,PJMW_conventional_steam_coal_2,full-base-200
Coal,2027,GenX,7750.245947286075,PJMW_conventional_steam_coal_3,full-base-200
Hydro,2027,GenX,331984.47899595305,PJMW_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,154163688.62187245,PJMW_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,2633319.9857032094,PJMW_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,3307.045991083808,PJMW_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,208623.4890460755,PJMW_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,0.0,PJMW_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2027,GenX,55262947.46296676,PJMW_nuclear_1,full-base-200
Wind,2027,GenX,9022098.89533616,PJMW_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,1764672.0,PJMW_small_hydroelectric_1,full-base-200
Solar,2027,GenX,8520582.059060903,PJMW_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,141205.88603013428,RMRG_batteries_1,full-base-200
Hydro,2027,GenX,1727483.33396517,RMRG_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,6793228.270773266,RMRG_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,16109.13554506368,RMRG_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,803511.7939909014,RMRG_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,198251.28017308345,RMRG_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,7476895.923075941,RMRG_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,2397.5141967525738,RMRG_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,1870.1560798843643,RMRG_natural_gas_fired_combustion_turbine_2,full-base-200
Wind,2027,GenX,34334326.4574984,RMRG_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,891072.0,RMRG_small_hydroelectric_1,full-base-200
Solar,2027,GenX,5510669.273508945,RMRG_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,1795.0214987133445,SPPC_batteries_1,full-base-200
Hydro,2027,GenX,60170.204571171096,SPPC_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,6426421.019386143,SPPC_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,9355762.268812476,SPPC_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,7437403.703089519,SPPC_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,501327.6975378352,SPPC_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,3076.789946858383,SPPC_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,753.5172900957525,SPPC_natural_gas_fired_combustion_turbine_2,full-base-200
Natural Gas CT,2027,GenX,2918.121853967275,SPPC_natural_gas_fired_combustion_turbine_3,full-base-200
Nuclear,2027,GenX,10266965.00281674,SPPC_nuclear_1,full-base-200
Wind,2027,GenX,25472847.042424217,SPPC_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,0.0,SPPC_small_hydroelectric_1,full-base-200
Solar,2027,GenX,211928.78657590708,SPPC_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,6733.94071418597,SPPN_batteries_1,full-base-200
Hydro,2027,GenX,9287894.14947234,SPPN_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,6746789.583940988,SPPN_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,3713.480362845185,SPPN_conventional_steam_coal_2,full-base-200
Natural Gas CC,2027,GenX,1210312.8798451384,SPPN_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,886752.2876233485,SPPN_natural_gas_fired_combined_cycle_2,full-base-200
Natural Gas CT,2027,GenX,132063.89476764528,SPPN_natural_gas_fired_combustion_turbine_1,full-base-200
Natural Gas CT,2027,GenX,964.3523701591396,SPPN_natural_gas_fired_combustion_turbine_2,full-base-200
Nuclear,2027,GenX,6149694.851120458,SPPN_nuclear_1,full-base-200
Wind,2027,GenX,21301501.83578266,SPPN_onshore_wind_turbine_1,full-base-200
Hydro,2027,GenX,542505.6000000219,SPPN_small_hydroelectric_1,full-base-200
Solar,2027,GenX,276053.7380567885,SPPN_solar_photovoltaic_1,full-base-200
Battery,2027,GenX,162386.43552851272,SPPS_batteries_1,full-base-200
Hydro,2027,GenX,2695431.83992137,SPPS_conventional_hydroelectric_1,full-base-200
Coal,2027,GenX,2556668.250192301,SPPS_conventional_steam_coal_1,full-base-200
Coal,2027,GenX,9023.723690038098,SPPS_conventional_steam_coal_2,full-base-200
Hydro,2027,GenX,890728.3581623975,SPPS_hydroelectric_pumped_storage_1,full-base-200
Natural Gas CC,2027,GenX,4712895.473270139,SPPS_natural_gas_fired_combined_cycle_1,full-base-200
Natural Gas CC,2027,GenX,37005293.87451904,SPPS_natural_gas_fired_combined_cycle_2,full-base-200
