model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,cap
USENSYS,MISC_to_MISE,2035,full-base-1000,MW,179803.0,,,MISC,MISE,993.3851724175372,,,181.0
USENSYS,MISW_to_MISC,2035,full-base-1000,MW,-1370.0,,,MISW,MISC,1370.4981771620598,,,-1.0
USENSYS,MISC_to_PJMC,2035,full-base-1000,MW,-1252.0,,,MISC,PJMC,626.2046711986147,,,-2.0
USENSYS,MISC_to_PJMW,2035,full-base-1000,MW,84691.0,,,MISC,PJMW,636.7767278564246,,,133.0
USENSYS,MISC_to_SPPC,2035,full-base-1000,MW,861045.0,,,MISC,SPPC,696.0754685319118,,,1237.0
USENSYS,MISC_to_SPPN,2035,full-base-1000,MW,458693.0,,,MISC,SPPN,919.2234841721058,,,499.0
USENSYS,MISC_to_SPPS,2035,full-base-1000,MW,351619.0,,,MISC,SPPS,1164.3004320004338,,,302.0
USENSYS,MISC_to_SRCE,2035,full-base-1000,MW,-808.0,,,MISC,SRCE,807.5788459671032,,,-1.0
USENSYS,PJMW_to_MISE,2035,full-base-1000,MW,-672.0,,,PJMW,MISE,672.2944948093907,,,-1.0
USENSYS,MISS_to_SPPC,2035,full-base-1000,MW,99880.0,,,MISS,SPPC,1264.309793619994,,,79.0
USENSYS,MISS_to_SPPS,2035,full-base-1000,MW,2595923.0,,,MISS,SPPS,1083.4402589451677,,,2396.0
USENSYS,MISS_to_SRCE,2035,full-base-1000,MW,-1821.0,,,MISS,SRCE,910.5740119711644,,,-2.0
USENSYS,MISS_to_SRSE,2035,full-base-1000,MW,-3303.0,,,MISS,SRSE,825.7437764420143,,,-4.0
USENSYS,MISW_to_PJMC,2035,full-base-1000,MW,362015.0,,,MISW,PJMC,577.3769837220765,,,627.0
USENSYS,MISW_to_SPPN,2035,full-base-1000,MW,-2028.0,,,MISW,SPPN,1014.1486283848258,,,-2.0
USENSYS,NWPP_to_RMRG,2035,full-base-1000,MW,302031.0,,,NWPP,RMRG,256.39318164425606,,,1178.0
USENSYS,NYCW_to_NYUP,2035,full-base-1000,MW,-638.0,,,NYCW,NYUP,319.03239545042265,,,-2.0
USENSYS,NYCW_to_PJME,2035,full-base-1000,MW,363702.0,,,NYCW,PJME,81.02077938846139,,,4489.0
USENSYS,NYUP_to_PJME,2035,full-base-1000,MW,1404194.0,,,NYUP,PJME,316.61636032760543,,,4435.0
USENSYS,PJMC_to_PJMW,2035,full-base-1000,MW,975240.0,,,PJMC,PJMW,484.9526117173539,,,2011.0
USENSYS,PJMD_to_PJME,2035,full-base-1000,MW,528508.0,,,PJMD,PJME,139.26433395480618,,,3795.0
USENSYS,PJMD_to_PJMW,2035,full-base-1000,MW,-1481.0,,,PJMD,PJMW,493.7545177764829,,,-3.0
USENSYS,PJMD_to_SRCA,2035,full-base-1000,MW,49899.0,,,PJMD,SRCA,525.2547915890101,,,95.0
USENSYS,PJME_to_PJMW,2035,full-base-1000,MW,11538561.0,,,PJME,PJMW,482.9870637110515,,,23890.0
USENSYS,PJMW_to_SRCE,2035,full-base-1000,MW,-543.0,,,PJMW,SRCE,542.940224506259,,,-1.0
USENSYS,RMRG_to_SPPC,2035,full-base-1000,MW,1655020.0,,,RMRG,SPPC,936.6269837220768,,,1767.0
USENSYS,RMRG_to_SPPN,2035,full-base-1000,MW,383261.0,,,RMRG,SPPN,780.5713741841813,,,491.0
USENSYS,RMRG_to_SRSG,2035,full-base-1000,MW,1637787.0,,,RMRG,SRSG,1451.9389962866967,,,1128.0
USENSYS,SPPC_to_SPPN,2035,full-base-1000,MW,-261.0,,,SPPC,SPPN,261.19343417595013,,,-1.0
USENSYS,SPPC_to_SPPS,2035,full-base-1000,MW,193842.0,,,SPPC,SPPS,455.0277413171593,,,426.0
USENSYS,SPPN_to_SPPS,2035,full-base-1000,MW,405617.0,,,SPPN,SPPS,679.4249275747745,,,597.0
USENSYS,SPPS_to_SRSG,2035,full-base-1000,MW,2692415.0,,,SPPS,SRSG,1530.6511537017682,,,1759.0
USENSYS,SPPS_to_TRE,2035,full-base-1000,MW,-1504.0,,,SPPS,TRE,501.3042951289656,,,-3.0
USENSYS,SPPS_to_TREW,2035,full-base-1000,MW,761077.0,,,SPPS,TREW,594.5912331781975,,,1280.0
USENSYS,SRCA_to_SRSE,2035,full-base-1000,MW,-751.0,,,SRCA,SRSE,750.9564568673488,,,-1.0
USENSYS,SRCE_to_SRSE,2035,full-base-1000,MW,-809.0,,,SRCE,SRSE,808.9930595294763,,,-1.0
USENSYS,TREW_to_TRE,2035,full-base-1000,MW,-4170.0,,,TREW,TRE,694.9819646586291,,,-6.0
USENSYS,NWPP_to_SPPN,2035,full-base-1000,MW,1879292.0,,,NWPP,SPPN,2877.9361274282305,,,653.0
USENSYS,SRSG_to_TRE,2035,full-base-1000,MW,1377481.0,,,SRSG,TRE,1692.23667175099,,,814.0
USENSYS,BASN_to_RMRG,2040,full-base-1000,MW,417069.0,,,BASN,RMRG,1478.968739910536,,,282.0
USENSYS,CASO_to_SRSG,2040,full-base-1000,MW,1476953.0,,,CASO,SRSG,670.4280089248628,,,2203.0
USENSYS,FRCC_to_SRSE,2040,full-base-1000,MW,144259.0,,,FRCC,SRSE,930.705776696937,,,155.0
USENSYS,ISNE_to_NYUP,2040,full-base-1000,MW,544068.0,,,ISNE,NYUP,422.4133412443229,,,1288.0
USENSYS,MISC_to_MISE,2040,full-base-1000,MW,349672.0,,,MISC,MISE,993.3851724175372,,,352.0
USENSYS,MISC_to_PJMW,2040,full-base-1000,MW,2085444.0,,,MISC,PJMW,636.7767278564246,,,3275.0
USENSYS,MISC_to_SPPC,2040,full-base-1000,MW,826242.0,,,MISC,SPPC,696.0754685319118,,,1187.0
USENSYS,MISC_to_SPPN,2040,full-base-1000,MW,683902.0,,,MISC,SPPN,919.2234841721058,,,744.0
USENSYS,MISC_to_SPPS,2040,full-base-1000,MW,1383189.0,,,MISC,SPPS,1164.3004320004338,,,1188.0
USENSYS,MISS_to_SPPS,2040,full-base-1000,MW,755158.0,,,MISS,SPPS,1083.4402589451677,,,697.0
USENSYS,MISW_to_PJMC,2040,full-base-1000,MW,1459609.0,,,MISW,PJMC,577.3769837220765,,,2528.0
USENSYS,NWPP_to_RMRG,2040,full-base-1000,MW,96660.0,,,NWPP,RMRG,256.39318164425606,,,377.0
USENSYS,NYCW_to_PJME,2040,full-base-1000,MW,154183.0,,,NYCW,PJME,81.02077938846139,,,1903.0
USENSYS,NYUP_to_PJME,2040,full-base-1000,MW,1036602.0,,,NYUP,PJME,316.61636032760543,,,3274.0
USENSYS,PJMC_to_PJMW,2040,full-base-1000,MW,284667.0,,,PJMC,PJMW,484.9526117173539,,,587.0
USENSYS,PJMD_to_SRCA,2040,full-base-1000,MW,1133500.0,,,PJMD,SRCA,525.2547915890101,,,2158.0
USENSYS,PJME_to_PJMW,2040,full-base-1000,MW,7202303.0,,,PJME,PJMW,482.9870637110515,,,14912.0
USENSYS,RMRG_to_SPPC,2040,full-base-1000,MW,407433.0,,,RMRG,SPPC,936.6269837220768,,,435.0
USENSYS,RMRG_to_SPPN,2040,full-base-1000,MW,530008.0,,,RMRG,SPPN,780.5713741841813,,,679.0
USENSYS,RMRG_to_SRSG,2040,full-base-1000,MW,182944.0,,,RMRG,SRSG,1451.9389962866967,,,126.0
USENSYS,SPPC_to_SPPS,2040,full-base-1000,MW,103746.0,,,SPPC,SPPS,455.0277413171593,,,228.0
USENSYS,SPPS_to_SRSG,2040,full-base-1000,MW,5187377.0,,,SPPS,SRSG,1530.6511537017682,,,3389.0
USENSYS,NWPP_to_SPPN,2040,full-base-1000,MW,1637546.0,,,NWPP,SPPN,2877.9361274282305,,,569.0
USENSYS,SRSG_to_TRE,2040,full-base-1000,MW,2883571.0,,,SRSG,TRE,1692.23667175099,,,1704.0
USENSYS,BASN_to_RMRG,2045,full-base-1000,MW,2801167.0,,,BASN,RMRG,1478.968739910536,,,1894.0
USENSYS,CANO_to_NWPP,2045,full-base-1000,MW,1040786.0,,,CANO,NWPP,1302.6110658309303,,,799.0
USENSYS,CASO_to_SRSG,2045,full-base-1000,MW,2156767.0,,,CASO,SRSG,670.4280089248628,,,3217.0
USENSYS,FRCC_to_SRSE,2045,full-base-1000,MW,1649211.0,,,FRCC,SRSE,930.705776696937,,,1772.0
USENSYS,MISC_to_MISE,2045,full-base-1000,MW,711264.0,,,MISC,MISE,993.3851724175372,,,716.0
USENSYS,MISC_to_PJMW,2045,full-base-1000,MW,2447770.0,,,MISC,PJMW,636.7767278564246,,,3844.0
USENSYS,MISC_to_SPPC,2045,full-base-1000,MW,1715130.0,,,MISC,SPPC,696.0754685319118,,,2464.0
USENSYS,MISC_to_SPPN,2045,full-base-1000,MW,1286913.0,,,MISC,SPPN,919.2234841721058,,,1400.0
USENSYS,MISC_to_SPPS,2045,full-base-1000,MW,1841923.0,,,MISC,SPPS,1164.3004320004338,,,1582.0
USENSYS,MISS_to_SPPC,2045,full-base-1000,MW,74594.0,,,MISS,SPPC,1264.309793619994,,,59.0
USENSYS,MISS_to_SPPS,2045,full-base-1000,MW,5653391.0,,,MISS,SPPS,1083.4402589451677,,,5218.0
USENSYS,MISS_to_SRSE,2045,full-base-1000,MW,2490443.0,,,MISS,SRSE,825.7437764420143,,,3016.0
USENSYS,NWPP_to_RMRG,2045,full-base-1000,MW,890197.0,,,NWPP,RMRG,256.39318164425606,,,3472.0
USENSYS,NYCW_to_PJME,2045,full-base-1000,MW,27790.0,,,NYCW,PJME,81.02077938846139,,,343.0
USENSYS,PJMC_to_PJMW,2045,full-base-1000,MW,528598.0,,,PJMC,PJMW,484.9526117173539,,,1090.0
USENSYS,PJMD_to_SRCA,2045,full-base-1000,MW,487436.0,,,PJMD,SRCA,525.2547915890101,,,928.0
USENSYS,PJME_to_PJMW,2045,full-base-1000,MW,2363256.0,,,PJME,PJMW,482.9870637110515,,,4893.0
USENSYS,PJMW_to_SRCE,2045,full-base-1000,MW,461499.0,,,PJMW,SRCE,542.940224506259,,,850.0
USENSYS,RMRG_to_SPPC,2045,full-base-1000,MW,3201391.0,,,RMRG,SPPC,936.6269837220768,,,3418.0
USENSYS,RMRG_to_SPPN,2045,full-base-1000,MW,887510.0,,,RMRG,SPPN,780.5713741841813,,,1137.0
USENSYS,RMRG_to_SRSG,2045,full-base-1000,MW,2103860.0,,,RMRG,SRSG,1451.9389962866967,,,1449.0
USENSYS,SPPC_to_SPPS,2045,full-base-1000,MW,268921.0,,,SPPC,SPPS,455.0277413171593,,,591.0
USENSYS,SPPN_to_SPPS,2045,full-base-1000,MW,305062.0,,,SPPN,SPPS,679.4249275747745,,,449.0
USENSYS,SPPS_to_SRSG,2045,full-base-1000,MW,5211867.0,,,SPPS,SRSG,1530.6511537017682,,,3405.0
USENSYS,SPPS_to_TRE,2045,full-base-1000,MW,678265.0,,,SPPS,TRE,501.3042951289656,,,1353.0
USENSYS,SPPS_to_TREW,2045,full-base-1000,MW,1290263.0,,,SPPS,TREW,594.5912331781975,,,2170.0
USENSYS,SRCA_to_SRCE,2045,full-base-1000,MW,725789.0,,,SRCA,SRCE,1047.313910703395,,,693.0
USENSYS,NWPP_to_SPPN,2045,full-base-1000,MW,448958.0,,,NWPP,SPPN,2877.9361274282305,,,156.0
USENSYS,SRSG_to_TRE,2045,full-base-1000,MW,3068025.0,,,SRSG,TRE,1692.23667175099,,,1813.0
USENSYS,CANO_to_NWPP,2050,full-base-1000,MW,377757.0,,,CANO,NWPP,1302.6110658309303,,,290.0
USENSYS,CASO_to_SRSG,2050,full-base-1000,MW,1682104.0,,,CASO,SRSG,670.4280089248628,,,2509.0
USENSYS,FRCC_to_SRSE,2050,full-base-1000,MW,1183858.0,,,FRCC,SRSE,930.705776696937,,,1272.0
USENSYS,MISC_to_MISE,2050,full-base-1000,MW,2311607.0,,,MISC,MISE,993.3851724175372,,,2327.0
USENSYS,MISC_to_PJMW,2050,full-base-1000,MW,2839387.0,,,MISC,PJMW,636.7767278564246,,,4459.0
USENSYS,MISC_to_SPPC,2050,full-base-1000,MW,430175.0,,,MISC,SPPC,696.0754685319118,,,618.0
USENSYS,MISC_to_SPPN,2050,full-base-1000,MW,2495692.0,,,MISC,SPPN,919.2234841721058,,,2715.0
USENSYS,MISC_to_SPPS,2050,full-base-1000,MW,1639335.0,,,MISC,SPPS,1164.3004320004338,,,1408.0
USENSYS,MISS_to_SPPC,2050,full-base-1000,MW,532274.0,,,MISS,SPPC,1264.309793619994,,,421.0
USENSYS,MISS_to_SPPS,2050,full-base-1000,MW,5416118.0,,,MISS,SPPS,1083.4402589451677,,,4999.0
USENSYS,MISS_to_SRSE,2050,full-base-1000,MW,2909921.0,,,MISS,SRSE,825.7437764420143,,,3524.0
USENSYS,MISW_to_PJMC,2050,full-base-1000,MW,71017.0,,,MISW,PJMC,577.3769837220765,,,123.0
USENSYS,NWPP_to_RMRG,2050,full-base-1000,MW,170758.0,,,NWPP,RMRG,256.39318164425606,,,666.0
USENSYS,NYCW_to_PJME,2050,full-base-1000,MW,35730.0,,,NYCW,PJME,81.02077938846139,,,441.0
USENSYS,NYUP_to_PJME,2050,full-base-1000,MW,17414.0,,,NYUP,PJME,316.61636032760543,,,55.0
USENSYS,PJMC_to_PJMW,2050,full-base-1000,MW,1911683.0,,,PJMC,PJMW,484.9526117173539,,,3942.0
USENSYS,PJMW_to_SRCE,2050,full-base-1000,MW,521766.0,,,PJMW,SRCE,542.940224506259,,,961.0
USENSYS,RMRG_to_SPPC,2050,full-base-1000,MW,699660.0,,,RMRG,SPPC,936.6269837220768,,,747.0
USENSYS,RMRG_to_SPPN,2050,full-base-1000,MW,529227.0,,,RMRG,SPPN,780.5713741841813,,,678.0
USENSYS,RMRG_to_SRSG,2050,full-base-1000,MW,1968829.0,,,RMRG,SRSG,1451.9389962866967,,,1356.0
USENSYS,SPPC_to_SPPS,2050,full-base-1000,MW,81905.0,,,SPPC,SPPS,455.0277413171593,,,180.0
USENSYS,SPPN_to_SPPS,2050,full-base-1000,MW,509569.0,,,SPPN,SPPS,679.4249275747745,,,750.0
USENSYS,SPPS_to_SRSG,2050,full-base-1000,MW,1995969.0,,,SPPS,SRSG,1530.6511537017682,,,1304.0
USENSYS,SPPS_to_TRE,2050,full-base-1000,MW,1188091.0,,,SPPS,TRE,501.3042951289656,,,2370.0
USENSYS,SRCA_to_SRCE,2050,full-base-1000,MW,1060929.0,,,SRCA,SRCE,1047.313910703395,,,1013.0
USENSYS,MISW_to_SPPC,2050,full-base-1000,MW,16730.0,,,MISW,SPPC,1195.0293103479462,,,14.0
GenX,BASN_to_CANO,2023,full-base-200,MW,161338.0,161338.0,1.0,BASN,CANO,1613.3847128003597,100.0,100.0,
GenX,BASN_to_CASO,2023,full-base-200,MW,6232667.0,6233320.0,2.0,BASN,CASO,1052.8154002870249,5920.62,5920.0,
GenX,BASN_to_NWPP,2023,full-base-200,MW,7181335.0,7183350.0,3.0,BASN,NWPP,2143.6820330805017,3350.94,3350.0,
GenX,BASN_to_RMRG,2023,full-base-200,MW,5546133.0,5546251.0,4.0,BASN,RMRG,1478.968739910536,3750.08,3750.0,
GenX,BASN_to_SRSG,2023,full-base-200,MW,6445229.0,6445984.0,5.0,BASN,SRSG,1196.8856954277987,5385.63,5385.0,
GenX,CANO_to_CASO,2023,full-base-200,MW,2493475.0,2493495.0,6.0,CANO,CASO,678.496525078502,3675.03,3675.0,
GenX,CANO_to_NWPP,2023,full-base-200,MW,4787096.0,4787604.0,7.0,CANO,NWPP,1302.6110658309303,3675.39,3675.0,
GenX,CASO_to_NWPP,2023,full-base-200,MW,5313368.0,5313368.0,8.0,CASO,NWPP,1859.1210098249196,2858.0,2858.0,
GenX,CASO_to_SRSG,2023,full-base-200,MW,2919044.0,2919057.0,9.0,CASO,SRSG,670.4280089248628,4354.02,4354.0,
GenX,FRCC_to_SRSE,2023,full-base-200,MW,3350541.0,3350690.0,10.0,FRCC,SRSE,930.705776696937,3600.16,3600.0,
GenX,ISNE_to_NYCW,2023,full-base-200,MW,158660.0,158661.0,11.0,ISNE,NYCW,208.76319678780865,760.005,760.0,
GenX,ISNE_to_NYUP,2023,full-base-200,MW,591379.0,591624.0,12.0,ISNE,NYUP,422.4133412443229,1400.58,1400.0,
GenX,MISC_to_MISE,2023,full-base-200,MW,0.0,2011.0,13.0,MISC,MISE,993.3851724175372,2.02422,0.0,
GenX,MISC_to_MISS,2023,full-base-200,MW,1488088.0,1488131.0,14.0,MISC,MISS,1432.2313664952487,1039.03,1039.0,
GenX,MISC_to_MISW,2023,full-base-200,MW,2268174.0,2268188.0,15.0,MISC,MISW,1370.4981771620598,1655.01,1655.0,
GenX,MISC_to_PJMC,2023,full-base-200,MW,3283817.0,3283830.0,16.0,MISC,PJMC,626.2046711986147,5244.02,5244.0,
GenX,MISC_to_PJMW,2023,full-base-200,MW,3464702.0,3464740.0,17.0,MISC,PJMW,636.7767278564246,5441.06,5441.0,
GenX,MISC_to_SPPC,2023,full-base-200,MW,995388.0,995499.0,18.0,MISC,SPPC,696.0754685319118,1430.16,1430.0,
GenX,MISC_to_SPPN,2023,full-base-200,MW,0.0,4233.0,19.0,MISC,SPPN,919.2234841721058,4.60542,0.0,
GenX,MISC_to_SPPS,2023,full-base-200,MW,1364560.0,1364607.0,20.0,MISC,SPPS,1164.3004320004338,1172.04,1172.0,
GenX,MISC_to_SRCE,2023,full-base-200,MW,3024383.0,3024431.0,21.0,MISC,SRCE,807.5788459671032,3745.06,3745.0,
GenX,MISE_to_MISW,2023,full-base-200,MW,0.0,2345.0,22.0,MISE,MISW,1338.0895372438338,1.75231,0.0,
GenX,MISE_to_PJMW,2023,full-base-200,MW,1789648.0,1789655.0,23.0,MISE,PJMW,672.2944948093907,2662.01,2662.0,
GenX,MISS_to_SPPC,2023,full-base-200,MW,0.0,5722.0,24.0,MISS,SPPC,1264.309793619994,4.52606,0.0,
GenX,MISS_to_SPPS,2023,full-base-200,MW,1838598.0,1840613.0,25.0,MISS,SPPS,1083.4402589451677,1698.86,1697.0,
GenX,MISS_to_SRCE,2023,full-base-200,MW,3726069.0,3726069.0,26.0,MISS,SRCE,910.5740119711644,4092.0,4092.0,
GenX,MISS_to_SRSE,2023,full-base-200,MW,735738.0,735749.0,27.0,MISS,SRSE,825.7437764420143,891.014,891.0,
GenX,MISW_to_NWPP,2023,full-base-200,MW,2808140.0,2808168.0,28.0,MISW,NWPP,14040.700523946523,200.002,200.0,
GenX,MISW_to_PJMC,2023,full-base-200,MW,1847606.0,1847664.0,29.0,MISW,PJMC,577.3769837220765,3200.1,3200.0,
GenX,MISW_to_SPPC,2023,full-base-200,MW,0.0,2083.0,30.0,MISW,SPPC,1195.0293103479462,1.74306,0.0,
GenX,MISW_to_SPPN,2023,full-base-200,MW,5589987.0,5590048.0,31.0,MISW,SPPN,1014.1486283848258,5512.06,5512.0,
GenX,NWPP_to_RMRG,2023,full-base-200,MW,102557.0,102580.0,32.0,NWPP,RMRG,256.39318164425606,400.089,400.0,
GenX,NYCW_to_NYUP,2023,full-base-200,MW,794072.0,794078.0,33.0,NYCW,NYUP,319.03239545042265,2489.02,2489.0,
GenX,NYCW_to_PJME,2023,full-base-200,MW,53474.0,381181.0,34.0,NYCW,PJME,81.02077938846139,4704.73,660.0,
GenX,NYUP_to_PJME,2023,full-base-200,MW,397354.0,397588.0,35.0,NYUP,PJME,316.61636032760543,1255.74,1255.0,
GenX,PJMC_to_PJMW,2023,full-base-200,MW,475254.0,475367.0,36.0,PJMC,PJMW,484.9526117173539,980.234,980.0,
GenX,PJMD_to_PJME,2023,full-base-200,MW,167117.0,167138.0,37.0,PJMD,PJME,139.26433395480618,1200.15,1200.0,
GenX,PJMD_to_PJMW,2023,full-base-200,MW,3421719.0,3421753.0,38.0,PJMD,PJMW,493.7545177764829,6930.07,6930.0,
GenX,PJMD_to_SRCA,2023,full-base-200,MW,525255.0,525265.0,39.0,PJMD,SRCA,525.2547915890101,1000.02,1000.0,
GenX,PJME_to_PJMW,2023,full-base-200,MW,1876405.0,1876419.0,40.0,PJME,PJMW,482.9870637110515,3885.03,3885.0,
GenX,PJMW_to_SRCA,2023,full-base-200,MW,1097455.0,1097482.0,41.0,PJMW,SRCA,900.2912298442393,1219.03,1219.0,
GenX,PJMW_to_SRCE,2023,full-base-200,MW,1809620.0,1809636.0,42.0,PJMW,SRCE,542.940224506259,3333.03,3333.0,
GenX,RMRG_to_SPPC,2023,full-base-200,MW,196692.0,197766.0,43.0,RMRG,SPPC,936.6269837220768,211.147,210.0,
GenX,RMRG_to_SPPN,2023,full-base-200,MW,320034.0,1482734.0,44.0,RMRG,SPPN,780.5713741841813,1899.55,410.0,
GenX,RMRG_to_SRSG,2023,full-base-200,MW,891491.0,896556.0,45.0,RMRG,SRSG,1451.9389962866967,617.489,614.0,
GenX,SPPC_to_SPPN,2023,full-base-200,MW,374290.0,781146.0,46.0,SPPC,SPPN,261.19343417595013,2990.68,1433.0,
GenX,SPPC_to_SPPS,2023,full-base-200,MW,1534354.0,1534376.0,47.0,SPPC,SPPS,455.0277413171593,3372.05,3372.0,
GenX,SPPN_to_SPPS,2023,full-base-200,MW,0.0,9518.0,48.0,SPPN,SPPS,679.4249275747745,14.0087,0.0,
GenX,SPPS_to_SRSG,2023,full-base-200,MW,1545958.0,1546233.0,49.0,SPPS,SRSG,1530.6511537017682,1010.18,1010.0,
GenX,SPPS_to_TRE,2023,full-base-200,MW,300783.0,301128.0,50.0,SPPS,TRE,501.3042951289656,600.69,600.0,
GenX,SPPS_to_TREW,2023,full-base-200,MW,130810.0,965378.0,51.0,SPPS,TREW,594.5912331781975,1623.6,220.0,
GenX,SRCA_to_SRCE,2023,full-base-200,MW,226220.0,226275.0,52.0,SRCA,SRCE,1047.313910703395,216.053,216.0,
GenX,SRCA_to_SRSE,2023,full-base-200,MW,1051339.0,1051384.0,53.0,SRCA,SRSE,750.9564568673488,1400.06,1400.0,
GenX,SRCE_to_SRSE,2023,full-base-200,MW,2585542.0,2585558.0,54.0,SRCE,SRSE,808.9930595294763,3196.02,3196.0,
GenX,TRE_to_TREW,2023,full-base-200,MW,11487357.0,11487357.0,55.0,TRE,TREW,694.9819646586291,16529.0,16529.0,
GenX,NWPP_to_SPPN,2023,full-base-200,MW,0.0,3884.0,56.0,NWPP,SPPN,2877.9361274282305,1.34952,0.0,
GenX,SRSG_to_TRE,2023,full-base-200,MW,0.0,3270.0,57.0,SRSG,TRE,1692.23667175099,1.93225,0.0,
GenX,BASN_to_CANO,2027,full-base-200,MW,0.0,,1.0,BASN,CANO,1613.3847128003597,,,3.75517e-05
GenX,CASO_to_BASN,2027,full-base-200,MW,655.0,,2.0,CASO,BASN,1052.8154002870249,,,0.621678
GenX,NWPP_to_BASN,2027,full-base-200,MW,2022.0,,3.0,NWPP,BASN,2143.6820330805017,,,0.943469
GenX,BASN_to_RMRG,2027,full-base-200,MW,122.0,,4.0,BASN,RMRG,1478.968739910536,,,0.0824565
GenX,SRSG_to_BASN,2027,full-base-200,MW,753.0,,5.0,SRSG,BASN,1196.8856954277987,,,0.629438
GenX,CASO_to_CANO,2027,full-base-200,MW,22.0,,6.0,CASO,CANO,678.496525078502,,,0.0320572
GenX,CANO_to_NWPP,2027,full-base-200,MW,509.0,,7.0,CANO,NWPP,1302.6110658309303,,,0.390766
GenX,NWPP_to_CASO,2027,full-base-200,MW,0.0,,8.0,NWPP,CASO,1859.1210098249196,,,3.52374e-05
GenX,CASO_to_SRSG,2027,full-base-200,MW,13.0,,9.0,CASO,SRSG,670.4280089248628,,,0.0189082
GenX,FRCC_to_SRSE,2027,full-base-200,MW,150.0,,10.0,FRCC,SRSE,930.705776696937,,,0.160708
GenX,ISNE_to_NYCW,2027,full-base-200,MW,1.0,,11.0,ISNE,NYCW,208.76319678780865,,,0.00452997
GenX,ISNE_to_NYUP,2027,full-base-200,MW,246.0,,12.0,ISNE,NYUP,422.4133412443229,,,0.581828
GenX,MISC_to_MISE,2027,full-base-200,MW,2011.0,,13.0,MISC,MISE,993.3851724175372,,,2.02422
GenX,MISC_to_MISS,2027,full-base-200,MW,44.0,,14.0,MISC,MISS,1432.2313664952487,,,0.0310198
GenX,MISW_to_MISC,2027,full-base-200,MW,8.0,,15.0,MISW,MISC,1370.4981771620598,,,0.00603979
GenX,MISC_to_PJMC,2027,full-base-200,MW,14.0,,16.0,MISC,PJMC,626.2046711986147,,,0.0228153
GenX,MISC_to_PJMW,2027,full-base-200,MW,36.0,,17.0,MISC,PJMW,636.7767278564246,,,0.0572945
GenX,MISC_to_SPPC,2027,full-base-200,MW,110.0,,18.0,MISC,SPPC,696.0754685319118,,,0.157832
GenX,MISC_to_SPPN,2027,full-base-200,MW,4233.0,,19.0,MISC,SPPN,919.2234841721058,,,4.60542
GenX,MISC_to_SPPS,2027,full-base-200,MW,45.0,,20.0,MISC,SPPS,1164.3004320004338,,,0.0388683
GenX,MISC_to_SRCE,2027,full-base-200,MW,46.0,,21.0,MISC,SRCE,807.5788459671032,,,0.0575762
GenX,MISE_to_MISW,2027,full-base-200,MW,2345.0,,22.0,MISE,MISW,1338.0895372438338,,,1.75231
GenX,PJMW_to_MISE,2027,full-base-200,MW,8.0,,23.0,PJMW,MISE,672.2944948093907,,,0.0122068
GenX,MISS_to_SPPC,2027,full-base-200,MW,5722.0,,24.0,MISS,SPPC,1264.309793619994,,,4.52606
GenX,MISS_to_SPPS,2027,full-base-200,MW,2017.0,,25.0,MISS,SPPS,1083.4402589451677,,,1.86196
GenX,MISS_to_SRCE,2027,full-base-200,MW,0.0,,26.0,MISS,SRCE,910.5740119711644,,,5.98354e-05
GenX,MISS_to_SRSE,2027,full-base-200,MW,11.0,,27.0,MISS,SRSE,825.7437764420143,,,0.01359
GenX,MISW_to_NWPP,2027,full-base-200,MW,30.0,,28.0,MISW,NWPP,14040.700523946523,,,0.00211085
GenX,MISW_to_PJMC,2027,full-base-200,MW,60.0,,29.0,MISW,PJMC,577.3769837220765,,,0.104408
GenX,MISW_to_SPPC,2027,full-base-200,MW,2083.0,,30.0,MISW,SPPC,1195.0293103479462,,,1.74306
GenX,MISW_to_SPPN,2027,full-base-200,MW,65.0,,31.0,MISW,SPPN,1014.1486283848258,,,0.0637194
GenX,NWPP_to_RMRG,2027,full-base-200,MW,23.0,,32.0,NWPP,RMRG,256.39318164425606,,,0.0893023
GenX,NYCW_to_NYUP,2027,full-base-200,MW,5.0,,33.0,NYCW,NYUP,319.03239545042265,,,0.0158653
GenX,NYCW_to_PJME,2027,full-base-200,MW,327707.0,,34.0,NYCW,PJME,81.02077938846139,,,4044.73
GenX,NYUP_to_PJME,2027,full-base-200,MW,235.0,,35.0,NYUP,PJME,316.61636032760543,,,0.741137
GenX,PJMC_to_PJMW,2027,full-base-200,MW,114.0,,36.0,PJMC,PJMW,484.9526117173539,,,0.234332
GenX,PJMD_to_PJME,2027,full-base-200,MW,21.0,,37.0,PJMD,PJME,139.26433395480618,,,0.150825
GenX,PJMD_to_PJMW,2027,full-base-200,MW,36.0,,38.0,PJMD,PJMW,493.7545177764829,,,0.0735478
GenX,PJMD_to_SRCA,2027,full-base-200,MW,9.0,,39.0,PJMD,SRCA,525.2547915890101,,,0.0177453
GenX,PJME_to_PJMW,2027,full-base-200,MW,16.0,,40.0,PJME,PJMW,482.9870637110515,,,0.0326978
GenX,PJMW_to_SRCA,2027,full-base-200,MW,26.0,,41.0,PJMW,SRCA,900.2912298442393,,,0.0283869
GenX,PJMW_to_SRCE,2027,full-base-200,MW,14.0,,42.0,PJMW,SRCE,542.940224506259,,,0.026102
GenX,RMRG_to_SPPC,2027,full-base-200,MW,1074.0,,43.0,RMRG,SPPC,936.6269837220768,,,1.14666
