Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,MinCapTag_1,MinCapTag_2,ESR_2,MinCapTag_3,ESR_1,ESR_6,ESR_5,MinCapTag_5,ESR_3,CapRes_3,MinCapTag_4,ESR_4,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,Can_Retire,Hydro_level,MGA,Max_Uprate_MW,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,Min_Cap_10,Min_Cap_11,Min_Cap_12,Min_Cap_13,Model,Power_uprate_cost_per_MWyr,Resource_Type,Unnamed: 21,area,basis_year,capacity_factor,capture_rate,co2_o_m_mw,cost_case,extra_ccs_cost_tonne,fixed_o_m_mw_std,lcoe,m_popden,minimum_load_mw,plant_inv_cost_mwyr,spur_inv_mwyr,tech_detail,unmodified_cap_size
PJM_EMAC_utilitypv_class1_moderate_2,PJM_EMAC,UtilityPV_Class1_Moderate_,2,284,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,13084.7,0.0,0.0,0.0,0.0,0.0,1033316.944,77200.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8756.1,151404.271,1.038,0.2472696006298065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__2,-1.0,3900.566,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,32.284,11.742,0.0,68444.0,0.0,Class1,0.0
PJM_EMAC_utilitypv_class1_moderate_3,PJM_EMAC,UtilityPV_Class1_Moderate_,3,285,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,14003.4,0.0,0.0,0.0,0.0,0.0,1033316.944,87611.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19167.351,331428.226,1.038,0.2434664368629455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__3,-1.0,2854.389,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,36.466,6.53,0.0,68444.0,0.0,Class1,0.0
PJM_EMAC_utilitypv_class1_moderate_4,PJM_EMAC,UtilityPV_Class1_Moderate_,4,286,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,10367.0,0.0,0.0,0.0,0.0,0.0,1033316.944,87873.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19429.756,335965.559,1.038,0.2470501065254211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__4,-1.0,2572.908,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,36.171,8.671,0.0,68444.0,0.0,Class1,0.0
PJM_EMAC_utilitypv_class1_moderate_5,PJM_EMAC,UtilityPV_Class1_Moderate_,5,287,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,16417.3,0.0,0.0,0.0,0.0,0.0,1033316.944,95987.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27543.881,476269.248,1.038,0.2429683953523636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__5,-1.0,3192.032,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,39.69,5.967,0.0,68444.0,0.0,Class1,0.0
PJM_EMAC_utilitypv_class1_moderate_6,PJM_EMAC,UtilityPV_Class1_Moderate_,6,288,10,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,7883.5,0.0,0.0,0.0,0.0,0.0,1033316.944,98746.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30302.294,523965.759,1.038,0.2495335638523101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__6,-1.0,2098.127,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,39.866,9.947,0.0,68444.0,0.0,Class1,0.0
PJM_Rest_battery_moderate_0,PJM_Rest,Battery_*_Moderate,0,334,11,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,283245.084,22725.0,7081.0,225743.63,18111.0,5643.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,15.0,0.024,15.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Battery_*_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,22725.0,0.0,*,0.0
PJM_Rest_biomass_1,PJM_Rest,Biomass,1,372,11,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,134.2,0.0,440.0,581.24,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150850.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,12.12,0.688,0.848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass,-1.0,0.0,0.0,0.231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0,1.321
PJM_Rest_biomass_2,PJM_Rest,Biomass,2,373,11,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,77.5,0.0,55.0,335.115,0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150850.0,0.0,0.0,0.0,8.78,0.0,0.0,0.0,0.0,0.0,20.43,3.557,3.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass,-1.0,0.0,0.0,0.231,0.0,0.0,0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0,6.093
PJM_Rest_conventional_hydroelectric_1,PJM_Rest,Conventional Hydroelectric,1,8,11,0.0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1507.8,0.0,45.0,1507.815,0,33.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.367,0.18,0,0.1586382848392036,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502968564285405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conventional_Hydroelectric,-1.0,0.0,0.0,0.26,0.0,0.0,0,0.0,0.0,0.0,0.0,15.76,0.0,0.0,0,33.507
PJM_Rest_conventional_steam_coal_1,PJM_Rest,Conventional Steam Coal,1,51,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,29603.6,0.0,58.0,29603.606,0,510.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71404.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,140.0,16.5,10.74,2.351,3.738,east_north_central_coal,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Conventional_Steam_Coal,-1.0,0.0,0.0,0.218,0.0,0.0,0,0.0,7290.508,0.0,0.0,224.509,0.0,0.0,0,510.407
PJM_Rest_distributed_generation_1,PJM_Rest,distributed_generation,1,385,11,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,8622.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923302511415525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributed_generation,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
PJM_Rest_hydroelectric_pumped_storage_1,PJM_Rest,Hydroelectric Pumped Storage,1,323,11,0.0,0,0,0,1,0,0,0.0,0.0,0.0,57241.5,3693.0,-1.0,11.0,3692.997,0,335.73,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,53201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.866,0.866,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hydroelectric_Pumped_Storage,-1.0,0.0,0.0,-0.032,0.0,0.0,0,0.0,0.0,0.0,0.0,147.909,0.0,0.0,0,335.727
PJM_Rest_landbasedwind_class1_moderate_1,PJM_Rest,LandbasedWind_Class1_Moderate_,1,307,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5862.7,0.0,0.0,0.0,0.0,0.0,1279551.476,94852.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11734.292,202901.056,0.955,0.4069057703018188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__1,-1.0,24831.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,35.981,4.421,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_landbasedwind_class1_moderate_2,PJM_Rest,LandbasedWind_Class1_Moderate_,2,308,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,10471.6,0.0,0.0,0.0,0.0,0.0,1279551.476,104408.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21290.441,368139.206,0.955,0.4691947698593139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__2,-1.0,23477.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,33.959,2.173,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_landbasedwind_class1_moderate_3,PJM_Rest,LandbasedWind_Class1_Moderate_,3,309,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5866.4,0.0,0.0,0.0,0.0,0.0,1279551.476,101446.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18328.258,316919.235,0.955,0.3627494275569916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__3,-1.0,19866.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,42.493,3.495,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_landbasedwind_class1_moderate_4,PJM_Rest,LandbasedWind_Class1_Moderate_,4,310,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,10343.3,0.0,0.0,0.0,0.0,0.0,1279551.476,123647.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40529.542,700808.075,0.955,0.4380225837230682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__4,-1.0,16821.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,41.735,1.529,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_landbasedwind_class1_moderate_5,PJM_Rest,LandbasedWind_Class1_Moderate_,5,311,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,6680.7,0.0,0.0,0.0,0.0,0.0,1279551.476,107793.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24675.292,426667.638,0.955,0.2967261075973511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__5,-1.0,23556.5,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,56.632,3.666,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_landbasedwind_class1_moderate_6,PJM_Rest,LandbasedWind_Class1_Moderate_,6,312,11,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,9589.3,0.0,0.0,0.0,0.0,0.0,1279551.476,114022.0,45646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30904.981,534386.997,0.955,0.3758119344711303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,1.0,0.0,0.0,0.0,20.0,0.031,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LandbasedWind_Class1_Moderate__6,-1.0,25967.25,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,48.976,2.757,0.0,83118.0,0.0,Class1,0.0
PJM_Rest_natural_gas_fired_combined_cycle_1,PJM_Rest,Natural Gas Fired Combined Cycle,1,52,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2133.9,0.0,16.0,2133.904,0,133.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18649.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,104.0,2.0,9.86,2.847,3.197,east_north_central_naturalgas,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.475,0.0,0.0,0,0.0,0.0,0.0,0.0,61.8,0.0,0.0,0,133.369
PJM_Rest_natural_gas_fired_combined_cycle_2,PJM_Rest,Natural Gas Fired Combined Cycle,2,53,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,24246.8,0.0,34.0,24246.794,0,713.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12331.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,104.0,2.0,7.02,0.658,0.489,east_north_central_naturalgas,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.475,0.0,0.0,0,0.0,1443.78,0.0,0.0,286.012,0.0,0.0,0,713.141
PJM_Rest_natural_gas_fired_combustion_turbine_1,PJM_Rest,Natural Gas Fired Combustion Turbine,1,54,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,614.8,0.0,33.0,614.79,0,18.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15769.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,11.18,2.467,1.178,east_north_central_naturalgas,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.068,0.0,0.0,0,0.0,0.0,0.0,0.0,5.009,0.0,0.0,0,18.63
PJM_Rest_natural_gas_fired_combustion_turbine_2,PJM_Rest,Natural Gas Fired Combustion Turbine,2,55,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,24327.8,0.0,213.0,24327.795,0,114.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11085.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,11.72,2.171,1.513,east_north_central_naturalgas,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.068,0.0,0.0,0,0.0,657.149,0.0,0.0,57.761,0.0,0.0,0,114.215
PJM_Rest_natural_gas_fired_combustion_turbine_3,PJM_Rest,Natural Gas Fired Combustion Turbine,3,56,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,834.5,0.0,15.0,834.495,0,55.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12283.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,27.65,7.366,3.402,east_north_central_naturalgas,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.068,0.0,0.0,0,0.0,1494.725,0.0,0.0,22.8,0.0,0.0,0,55.633
PJM_Rest_natural_gas_fired_combustion_turbine_4,PJM_Rest,Natural Gas Fired Combustion Turbine,4,57,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,361.9,0.0,14.0,361.9,0,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15769.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,16.77,1.638,1.859,east_north_central_naturalgas,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.068,0.0,0.0,0,0.0,0.0,0.0,0.0,13.143,0.0,0.0,0,25.85
PJM_Rest_naturalgas_ccavgcf_moderate_0,PJM_Rest,NaturalGas_CCAvgCF_Moderate,0,100,11,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,1054794.332,90679.0,31661.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,135.0,2.0,6.36,0.0,0.0,east_north_central_naturalgas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,90679.0,0.0,CCAvgCF,0.0
