Zone,value,zone,planning_year,model,agg_zone,case
16,1.5440096113079562,PJMW,2030,GenX,PJM,full-base-200-tx-50
17,1.4874374665518535,RMRG,2030,GenX,WECC,full-base-200-tx-50
18,1.5068974536359694,SPPC,2030,GenX,SPP,full-base-200-tx-50
19,1.4184492637182116,SPPN,2030,GenX,SPP,full-base-200-tx-50
20,1.4562984232180864,SPPS,2030,GenX,SPP,full-base-200-tx-50
21,1.543465163165598,SRCA,2030,GenX,SOU,full-base-200-tx-50
22,1.5661081615116528,SRCE,2030,GenX,MISO,full-base-200-tx-50
23,1.57248463857046,SRSE,2030,GenX,SOU,full-base-200-tx-50
24,1.5337730018615583,SRSG,2030,GenX,WECC,full-base-200-tx-50
25,1.6737800855850593,TRE,2030,GenX,TRE,full-base-200-tx-50
26,1.480358906057135,TREW,2030,GenX,TRE,full-base-200-tx-50
1,3.6398186995155375,BASN,2035,GenX,WECC,full-base-200-tx-50
2,3.6097046272761575,CANO,2035,GenX,CA,full-base-200-tx-50
3,3.655822425617667,CASO,2035,GenX,CA,full-base-200-tx-50
4,4.035776075655803,FRCC,2035,GenX,SOU,full-base-200-tx-50
5,79736.2953249428,ISNE,2035,GenX,NE,full-base-200-tx-50
6,3.808611498945469,MISC,2035,GenX,MISO,full-base-200-tx-50
7,4.049837125118951,MISE,2035,GenX,MISO,full-base-200-tx-50
8,3.8218495156335783,MISS,2035,GenX,MISO,full-base-200-tx-50
9,4.137855253984843,MISW,2035,GenX,MISO,full-base-200-tx-50
10,3.657059236495269,NWPP,2035,GenX,WECC,full-base-200-tx-50
11,13075.523476896857,NYCW,2035,GenX,NE,full-base-200-tx-50
12,3.9091135761067872,NYUP,2035,GenX,NE,full-base-200-tx-50
13,4.171910434073186,PJMC,2035,GenX,PJM,full-base-200-tx-50
14,3.774506598772737,PJMD,2035,GenX,PJM,full-base-200-tx-50
15,3626.614770099573,PJME,2035,GenX,PJM,full-base-200-tx-50
16,3.872025929106336,PJMW,2035,GenX,PJM,full-base-200-tx-50
17,3.8226625813861688,RMRG,2035,GenX,WECC,full-base-200-tx-50
18,3.911965241296065,SPPC,2035,GenX,SPP,full-base-200-tx-50
19,3.819720539861846,SPPN,2035,GenX,SPP,full-base-200-tx-50
20,3.702736647090591,SPPS,2035,GenX,SPP,full-base-200-tx-50
21,3.801545163655956,SRCA,2035,GenX,SOU,full-base-200-tx-50
22,3.842126376536168,SRCE,2035,GenX,MISO,full-base-200-tx-50
23,3.8396269148247457,SRSE,2035,GenX,SOU,full-base-200-tx-50
24,4.685812634294734,SRSG,2035,GenX,WECC,full-base-200-tx-50
25,3.991522623787013,TRE,2035,GenX,TRE,full-base-200-tx-50
26,3.716911164198868,TREW,2035,GenX,TRE,full-base-200-tx-50
1,8592.243890600936,BASN,2040,GenX,WECC,full-base-200-tx-50
2,3.354974378806536,CANO,2040,GenX,CA,full-base-200-tx-50
3,3.460423839468954,CASO,2040,GenX,CA,full-base-200-tx-50
4,3.551225170932436,FRCC,2040,GenX,SOU,full-base-200-tx-50
5,106439.4733693607,ISNE,2040,GenX,NE,full-base-200-tx-50
6,3.413437677186439,MISC,2040,GenX,MISO,full-base-200-tx-50
7,3.4100856936531643,MISE,2040,GenX,MISO,full-base-200-tx-50
8,3.450767958965676,MISS,2040,GenX,MISO,full-base-200-tx-50
9,3.369274965170893,MISW,2040,GenX,MISO,full-base-200-tx-50
10,7340.533355669138,NWPP,2040,GenX,WECC,full-base-200-tx-50
11,16086.349072847072,NYCW,2040,GenX,NE,full-base-200-tx-50
12,3.4168944629539,NYUP,2040,GenX,NE,full-base-200-tx-50
13,3.5588060319838632,PJMC,2040,GenX,PJM,full-base-200-tx-50
14,3.292548885461245,PJMD,2040,GenX,PJM,full-base-200-tx-50
15,4217.076782944878,PJME,2040,GenX,PJM,full-base-200-tx-50
16,3.407372367387623,PJMW,2040,GenX,PJM,full-base-200-tx-50
17,1072.864438552639,RMRG,2040,GenX,WECC,full-base-200-tx-50
18,3.285168970685334,SPPC,2040,GenX,SPP,full-base-200-tx-50
19,3.0508135593819903,SPPN,2040,GenX,SPP,full-base-200-tx-50
20,3.261828893730068,SPPS,2040,GenX,SPP,full-base-200-tx-50
21,3.4453088076712515,SRCA,2040,GenX,SOU,full-base-200-tx-50
22,3.419287782214903,SRCE,2040,GenX,MISO,full-base-200-tx-50
23,3.452848307467354,SRSE,2040,GenX,SOU,full-base-200-tx-50
24,3.618671618802362,SRSG,2040,GenX,WECC,full-base-200-tx-50
25,3.3741224405456656,TRE,2040,GenX,TRE,full-base-200-tx-50
26,3.087293751135469,TREW,2040,GenX,TRE,full-base-200-tx-50
1,9604.93713153792,BASN,2045,GenX,WECC,full-base-200-tx-50
2,4.534022277487154,CANO,2045,GenX,CA,full-base-200-tx-50
3,4.89478321434398,CASO,2045,GenX,CA,full-base-200-tx-50
4,4.821702926989204,FRCC,2045,GenX,SOU,full-base-200-tx-50
5,106845.17808561982,ISNE,2045,GenX,NE,full-base-200-tx-50
6,4.780087432007689,MISC,2045,GenX,MISO,full-base-200-tx-50
7,4.8432895328556524,MISE,2045,GenX,MISO,full-base-200-tx-50
8,4.661933848654432,MISS,2045,GenX,MISO,full-base-200-tx-50
9,7534.145033083065,MISW,2045,GenX,MISO,full-base-200-tx-50
10,42529.8532724198,NWPP,2045,GenX,WECC,full-base-200-tx-50
11,15752.735783219465,NYCW,2045,GenX,NE,full-base-200-tx-50
12,5.290687272411661,NYUP,2045,GenX,NE,full-base-200-tx-50
13,4.734364019718303,PJMC,2045,GenX,PJM,full-base-200-tx-50
14,5.154279275291309,PJMD,2045,GenX,PJM,full-base-200-tx-50
15,3898.208262348753,PJME,2045,GenX,PJM,full-base-200-tx-50
16,4.699783378506758,PJMW,2045,GenX,PJM,full-base-200-tx-50
17,1824.806462728593,RMRG,2045,GenX,WECC,full-base-200-tx-50
18,4.602411782000267,SPPC,2045,GenX,SPP,full-base-200-tx-50
19,4.554549888898081,SPPN,2045,GenX,SPP,full-base-200-tx-50
20,4.607864555589122,SPPS,2045,GenX,SPP,full-base-200-tx-50
21,4.913930060275641,SRCA,2045,GenX,SOU,full-base-200-tx-50
22,5.093496059963246,SRCE,2045,GenX,MISO,full-base-200-tx-50
23,4.680516524885193,SRSE,2045,GenX,SOU,full-base-200-tx-50
24,5.107371928354413,SRSG,2045,GenX,WECC,full-base-200-tx-50
25,2141.164137277361,TRE,2045,GenX,TRE,full-base-200-tx-50
26,4.824910222256016,TREW,2045,GenX,TRE,full-base-200-tx-50
1,10667.850316507118,BASN,2050,GenX,WECC,full-base-200-tx-50
2,9.592905831003936,CANO,2050,GenX,CA,full-base-200-tx-50
3,9.638929098655204,CASO,2050,GenX,CA,full-base-200-tx-50
4,9.704797647841108,FRCC,2050,GenX,SOU,full-base-200-tx-50
5,84052.37350680637,ISNE,2050,GenX,NE,full-base-200-tx-50
6,10.00075278792558,MISC,2050,GenX,MISO,full-base-200-tx-50
7,806.8201371205275,MISE,2050,GenX,MISO,full-base-200-tx-50
8,9.644032830819494,MISS,2050,GenX,MISO,full-base-200-tx-50
9,26549.577126702672,MISW,2050,GenX,MISO,full-base-200-tx-50
10,28718.270821805985,NWPP,2050,GenX,WECC,full-base-200-tx-50
11,11327.86612818161,NYCW,2050,GenX,NE,full-base-200-tx-50
12,9.663125668306188,NYUP,2050,GenX,NE,full-base-200-tx-50
13,9.4395070397633,PJMC,2050,GenX,PJM,full-base-200-tx-50
14,9.700419976686236,PJMD,2050,GenX,PJM,full-base-200-tx-50
15,1306.1249610744214,PJME,2050,GenX,PJM,full-base-200-tx-50
16,9.636442470465544,PJMW,2050,GenX,PJM,full-base-200-tx-50
17,3790.071055078194,RMRG,2050,GenX,WECC,full-base-200-tx-50
18,3639.776866841202,SPPC,2050,GenX,SPP,full-base-200-tx-50
19,2584.8655141815384,SPPN,2050,GenX,SPP,full-base-200-tx-50
20,1648.4411811152802,SPPS,2050,GenX,SPP,full-base-200-tx-50
21,9.640898017304956,SRCA,2050,GenX,SOU,full-base-200-tx-50
22,10.383983381709944,SRCE,2050,GenX,MISO,full-base-200-tx-50
23,9.616652460240102,SRSE,2050,GenX,SOU,full-base-200-tx-50
24,9.572193527536784,SRSG,2050,GenX,WECC,full-base-200-tx-50
25,10310.06518216949,TRE,2050,GenX,TRE,full-base-200-tx-50
26,9.370745643706217,TREW,2050,GenX,TRE,full-base-200-tx-50
1,5.194820537945176,BASN,2027,SWITCH,WECC,full-base-200-tx-50
2,5.186731143264609,CANO,2027,SWITCH,CA,full-base-200-tx-50
3,5.191653044699326,CASO,2027,SWITCH,CA,full-base-200-tx-50
4,5.297463717769455,FRCC,2027,SWITCH,SOU,full-base-200-tx-50
5,17490.744295758795,ISNE,2027,SWITCH,NE,full-base-200-tx-50
6,5.202476485363894,MISC,2027,SWITCH,MISO,full-base-200-tx-50
7,5.223624315047234,MISE,2027,SWITCH,MISO,full-base-200-tx-50
8,5.266771601757237,MISS,2027,SWITCH,MISO,full-base-200-tx-50
9,5.255301521469381,MISW,2027,SWITCH,MISO,full-base-200-tx-50
10,5.203347971295854,NWPP,2027,SWITCH,WECC,full-base-200-tx-50
11,1461.7793771510103,NYCW,2027,SWITCH,NE,full-base-200-tx-50
12,5.187074198577003,NYUP,2027,SWITCH,NE,full-base-200-tx-50
13,5.2097769720858365,PJMC,2027,SWITCH,PJM,full-base-200-tx-50
14,5.204126471184434,PJMD,2027,SWITCH,PJM,full-base-200-tx-50
15,5.242068249998582,PJME,2027,SWITCH,PJM,full-base-200-tx-50
16,5.2123233583589945,PJMW,2027,SWITCH,PJM,full-base-200-tx-50
17,5.1858333437222885,RMRG,2027,SWITCH,WECC,full-base-200-tx-50
18,5.212369298851843,SPPC,2027,SWITCH,SPP,full-base-200-tx-50
19,5.190192707514421,SPPN,2027,SWITCH,SPP,full-base-200-tx-50
20,5.211220850847183,SPPS,2027,SWITCH,SPP,full-base-200-tx-50
21,5.199147734052214,SRCA,2027,SWITCH,SOU,full-base-200-tx-50
22,5.218321820435981,SRCE,2027,SWITCH,MISO,full-base-200-tx-50
23,5.231583987509884,SRSE,2027,SWITCH,SOU,full-base-200-tx-50
24,5.264194654674283,SRSG,2027,SWITCH,WECC,full-base-200-tx-50
25,5.269659969525203,TRE,2027,SWITCH,TRE,full-base-200-tx-50
26,5.190181163110942,TREW,2027,SWITCH,TRE,full-base-200-tx-50
1,3.467559097079467,BASN,2030,SWITCH,WECC,full-base-200-tx-50
2,3.602483250115069,CANO,2030,SWITCH,CA,full-base-200-tx-50
3,3.6645307983852295,CASO,2030,SWITCH,CA,full-base-200-tx-50
4,3.798388824620545,FRCC,2030,SWITCH,SOU,full-base-200-tx-50
5,21725.06647038933,ISNE,2030,SWITCH,NE,full-base-200-tx-50
6,3.639905784930052,MISC,2030,SWITCH,MISO,full-base-200-tx-50
7,3.670171138505273,MISE,2030,SWITCH,MISO,full-base-200-tx-50
8,3.679097845047876,MISS,2030,SWITCH,MISO,full-base-200-tx-50
9,3.687424765055979,MISW,2030,SWITCH,MISO,full-base-200-tx-50
10,3.586037955883199,NWPP,2030,SWITCH,WECC,full-base-200-tx-50
11,413.9560998928009,NYCW,2030,SWITCH,NE,full-base-200-tx-50
12,3.292483303829964,NYUP,2030,SWITCH,NE,full-base-200-tx-50
13,3.514199168192642,PJMC,2030,SWITCH,PJM,full-base-200-tx-50
14,3.5155705585141583,PJMD,2030,SWITCH,PJM,full-base-200-tx-50
15,3.6589413303417055,PJME,2030,SWITCH,PJM,full-base-200-tx-50
16,3.636495513650564,PJMW,2030,SWITCH,PJM,full-base-200-tx-50
17,3.682989580044559,RMRG,2030,SWITCH,WECC,full-base-200-tx-50
18,3.681857302436426,SPPC,2030,SWITCH,SPP,full-base-200-tx-50
19,3.2039123207308595,SPPN,2030,SWITCH,SPP,full-base-200-tx-50
20,3.3259164796925877,SPPS,2030,SWITCH,SPP,full-base-200-tx-50
21,3.6581849448447215,SRCA,2030,SWITCH,SOU,full-base-200-tx-50
22,3.703786028238495,SRCE,2030,SWITCH,MISO,full-base-200-tx-50
23,3.694283302542841,SRSE,2030,SWITCH,SOU,full-base-200-tx-50
24,3.735781296167779,SRSG,2030,SWITCH,WECC,full-base-200-tx-50
25,3.799941154747278,TRE,2030,SWITCH,TRE,full-base-200-tx-50
26,3.5534683416790505,TREW,2030,SWITCH,TRE,full-base-200-tx-50
1,5.02567234054401,BASN,2035,SWITCH,WECC,full-base-200-tx-50
2,4.969985572877772,CANO,2035,SWITCH,CA,full-base-200-tx-50
3,5.09238440686568,CASO,2035,SWITCH,CA,full-base-200-tx-50
4,5.332881354665421,FRCC,2035,SWITCH,SOU,full-base-200-tx-50
5,75823.01033009573,ISNE,2035,SWITCH,NE,full-base-200-tx-50
6,5.056379123047135,MISC,2035,SWITCH,MISO,full-base-200-tx-50
7,5.163236382599484,MISE,2035,SWITCH,MISO,full-base-200-tx-50
8,5.074289214306094,MISS,2035,SWITCH,MISO,full-base-200-tx-50
9,5.356128868974803,MISW,2035,SWITCH,MISO,full-base-200-tx-50
10,5.087232808162464,NWPP,2035,SWITCH,WECC,full-base-200-tx-50
11,8518.566694719433,NYCW,2035,SWITCH,NE,full-base-200-tx-50
12,5.007191822339468,NYUP,2035,SWITCH,NE,full-base-200-tx-50
13,5.324563351340937,PJMC,2035,SWITCH,PJM,full-base-200-tx-50
14,5.013446205522066,PJMD,2035,SWITCH,PJM,full-base-200-tx-50
15,2419.568521499492,PJME,2035,SWITCH,PJM,full-base-200-tx-50
16,5.108703782346959,PJMW,2035,SWITCH,PJM,full-base-200-tx-50
17,5.026444197957634,RMRG,2035,SWITCH,WECC,full-base-200-tx-50
18,5.019853829727061,SPPC,2035,SWITCH,SPP,full-base-200-tx-50
19,4.776104412742429,SPPN,2035,SWITCH,SPP,full-base-200-tx-50
20,4.942541322756497,SPPS,2035,SWITCH,SPP,full-base-200-tx-50
21,5.099326047607199,SRCA,2035,SWITCH,SOU,full-base-200-tx-50
22,5.155252011012181,SRCE,2035,SWITCH,MISO,full-base-200-tx-50
23,5.091249775728265,SRSE,2035,SWITCH,SOU,full-base-200-tx-50
24,5.441001646719762,SRSG,2035,SWITCH,WECC,full-base-200-tx-50
25,5.333400455205174,TRE,2035,SWITCH,TRE,full-base-200-tx-50
26,4.886467331003542,TREW,2035,SWITCH,TRE,full-base-200-tx-50
1,7496.703723912956,BASN,2040,SWITCH,WECC,full-base-200-tx-50
2,1.4963371280557465,CANO,2040,SWITCH,CA,full-base-200-tx-50
3,1.5050957064520225,CASO,2040,SWITCH,CA,full-base-200-tx-50
4,1.5461131069753675,FRCC,2040,SWITCH,SOU,full-base-200-tx-50
5,117420.4482981458,ISNE,2040,SWITCH,NE,full-base-200-tx-50
6,1.5174734347537375,MISC,2040,SWITCH,MISO,full-base-200-tx-50
7,1.570106299799998,MISE,2040,SWITCH,MISO,full-base-200-tx-50
8,1.5308321385179084,MISS,2040,SWITCH,MISO,full-base-200-tx-50
9,1.468441972143583,MISW,2040,SWITCH,MISO,full-base-200-tx-50
10,7657.22429215837,NWPP,2040,SWITCH,WECC,full-base-200-tx-50
11,13116.563751480546,NYCW,2040,SWITCH,NE,full-base-200-tx-50
12,1.5680208111585774,NYUP,2040,SWITCH,NE,full-base-200-tx-50
13,1.5275543556142546,PJMC,2040,SWITCH,PJM,full-base-200-tx-50
14,1.518310780201058,PJMD,2040,SWITCH,PJM,full-base-200-tx-50
15,1636.3516350149876,PJME,2040,SWITCH,PJM,full-base-200-tx-50
16,1.5274775823703577,PJMW,2040,SWITCH,PJM,full-base-200-tx-50
17,920.7535068758184,RMRG,2040,SWITCH,WECC,full-base-200-tx-50
18,1.504502986285864,SPPC,2040,SWITCH,SPP,full-base-200-tx-50
19,1.4698064135791065,SPPN,2040,SWITCH,SPP,full-base-200-tx-50
20,1.4549812068616486,SPPS,2040,SWITCH,SPP,full-base-200-tx-50
21,1.5209075692263068,SRCA,2040,SWITCH,SOU,full-base-200-tx-50
22,1.5191647803784092,SRCE,2040,SWITCH,MISO,full-base-200-tx-50
23,1.52263167238658,SRSE,2040,SWITCH,SOU,full-base-200-tx-50
24,1.6212057533314914,SRSG,2040,SWITCH,WECC,full-base-200-tx-50
25,1.5473769104600512,TRE,2040,SWITCH,TRE,full-base-200-tx-50
26,1.500067041406754,TREW,2040,SWITCH,TRE,full-base-200-tx-50
1,7507.413268296858,BASN,2045,SWITCH,WECC,full-base-200-tx-50
2,6.020780452841479,CANO,2045,SWITCH,CA,full-base-200-tx-50
3,6.174695860141175,CASO,2045,SWITCH,CA,full-base-200-tx-50
4,6.632066009088196,FRCC,2045,SWITCH,SOU,full-base-200-tx-50
5,117594.69762428028,ISNE,2045,SWITCH,NE,full-base-200-tx-50
6,6.133121320052203,MISC,2045,SWITCH,MISO,full-base-200-tx-50
7,6.493976025348845,MISE,2045,SWITCH,MISO,full-base-200-tx-50
8,6.2327353956222815,MISS,2045,SWITCH,MISO,full-base-200-tx-50
9,3820.8500987969815,MISW,2045,SWITCH,MISO,full-base-200-tx-50
10,38699.36835129,NWPP,2045,SWITCH,WECC,full-base-200-tx-50
11,14083.122666190611,NYCW,2045,SWITCH,NE,full-base-200-tx-50
12,6.033458374630621,NYUP,2045,SWITCH,NE,full-base-200-tx-50
13,6.3356797789395545,PJMC,2045,SWITCH,PJM,full-base-200-tx-50
14,5.869553350684837,PJMD,2045,SWITCH,PJM,full-base-200-tx-50
15,2090.7536966531784,PJME,2045,SWITCH,PJM,full-base-200-tx-50
16,6.217199446367175,PJMW,2045,SWITCH,PJM,full-base-200-tx-50
17,807.0914591699111,RMRG,2045,SWITCH,WECC,full-base-200-tx-50
18,5.957042475221707,SPPC,2045,SWITCH,SPP,full-base-200-tx-50
19,5.835948539811851,SPPN,2045,SWITCH,SPP,full-base-200-tx-50
20,5.886508082376444,SPPS,2045,SWITCH,SPP,full-base-200-tx-50
21,6.269473739135748,SRCA,2045,SWITCH,SOU,full-base-200-tx-50
22,7.05245627040984,SRCE,2045,SWITCH,MISO,full-base-200-tx-50
23,6.370319838283701,SRSE,2045,SWITCH,SOU,full-base-200-tx-50
24,6.734399740139828,SRSG,2045,SWITCH,WECC,full-base-200-tx-50
25,538.7395999399697,TRE,2045,SWITCH,TRE,full-base-200-tx-50
26,5.82489605001816,TREW,2045,SWITCH,TRE,full-base-200-tx-50
1,8190.184429843956,BASN,2050,SWITCH,WECC,full-base-200-tx-50
2,10.768878388685126,CANO,2050,SWITCH,CA,full-base-200-tx-50
3,10.816178611856904,CASO,2050,SWITCH,CA,full-base-200-tx-50
4,10.825136120980993,FRCC,2050,SWITCH,SOU,full-base-200-tx-50
5,96100.39599011428,ISNE,2050,SWITCH,NE,full-base-200-tx-50
6,10.975745027208475,MISC,2050,SWITCH,MISO,full-base-200-tx-50
7,10.839372535087069,MISE,2050,SWITCH,MISO,full-base-200-tx-50
8,10.81695424431362,MISS,2050,SWITCH,MISO,full-base-200-tx-50
9,19820.915401162325,MISW,2050,SWITCH,MISO,full-base-200-tx-50
10,38759.24919181378,NWPP,2050,SWITCH,WECC,full-base-200-tx-50
11,10473.928855022605,NYCW,2050,SWITCH,NE,full-base-200-tx-50
12,10.862436589257996,NYUP,2050,SWITCH,NE,full-base-200-tx-50
13,10.754500971189044,PJMC,2050,SWITCH,PJM,full-base-200-tx-50
14,10.851018876194672,PJMD,2050,SWITCH,PJM,full-base-200-tx-50
15,293.88405843836193,PJME,2050,SWITCH,PJM,full-base-200-tx-50
16,10.813114555151406,PJMW,2050,SWITCH,PJM,full-base-200-tx-50
17,1996.9293509259,RMRG,2050,SWITCH,WECC,full-base-200-tx-50
18,2315.958119358285,SPPC,2050,SWITCH,SPP,full-base-200-tx-50
19,2447.0660545585515,SPPN,2050,SWITCH,SPP,full-base-200-tx-50
20,1439.762467825578,SPPS,2050,SWITCH,SPP,full-base-200-tx-50
21,10.830509997036485,SRCA,2050,SWITCH,SOU,full-base-200-tx-50
22,10.896772998663442,SRCE,2050,SWITCH,MISO,full-base-200-tx-50
23,10.793924826687544,SRSE,2050,SWITCH,SOU,full-base-200-tx-50
24,10.783740822262304,SRSG,2050,SWITCH,WECC,full-base-200-tx-50
25,9032.2983265961,TRE,2050,SWITCH,TRE,full-base-200-tx-50
26,513.4849249498842,TREW,2050,SWITCH,TRE,full-base-200-tx-50
1,5.240294273591358,BASN,2027,TEMOA,WECC,full-base-200-tx-50
2,5.233778179985653,CANO,2027,TEMOA,CA,full-base-200-tx-50
3,5.237270388160521,CASO,2027,TEMOA,CA,full-base-200-tx-50
4,5.397155160129523,FRCC,2027,TEMOA,SOU,full-base-200-tx-50
5,20793.448668688336,ISNE,2027,TEMOA,NE,full-base-200-tx-50
6,5.24752566244412,MISC,2027,TEMOA,MISO,full-base-200-tx-50
7,5.273617438030777,MISE,2027,TEMOA,MISO,full-base-200-tx-50
8,5.3342873474289565,MISS,2027,TEMOA,MISO,full-base-200-tx-50
9,5.316561721875699,MISW,2027,TEMOA,MISO,full-base-200-tx-50
10,5.248998125921644,NWPP,2027,TEMOA,WECC,full-base-200-tx-50
11,6925.731932456724,NYCW,2027,TEMOA,NE,full-base-200-tx-50
12,5.237125555009406,NYUP,2027,TEMOA,NE,full-base-200-tx-50
13,5.256629616070504,PJMC,2027,TEMOA,PJM,full-base-200-tx-50
14,5.251391513449986,PJMD,2027,TEMOA,PJM,full-base-200-tx-50
15,5.297428347511756,PJME,2027,TEMOA,PJM,full-base-200-tx-50
16,5.258960996121792,PJMW,2027,TEMOA,PJM,full-base-200-tx-50
17,5.230916497069928,RMRG,2027,TEMOA,WECC,full-base-200-tx-50
18,5.261774063148216,SPPC,2027,TEMOA,SPP,full-base-200-tx-50
19,5.234151638339621,SPPN,2027,TEMOA,SPP,full-base-200-tx-50
20,5.256260076706129,SPPS,2027,TEMOA,SPP,full-base-200-tx-50
21,5.245275428549387,SRCA,2027,TEMOA,SOU,full-base-200-tx-50
22,5.26592550491267,SRCE,2027,TEMOA,MISO,full-base-200-tx-50
23,5.282770548704966,SRSE,2027,TEMOA,SOU,full-base-200-tx-50
24,5.328984648240289,SRSG,2027,TEMOA,WECC,full-base-200-tx-50
25,5.339999696277848,TRE,2027,TEMOA,TRE,full-base-200-tx-50
26,5.237246125369002,TREW,2027,TEMOA,TRE,full-base-200-tx-50
1,3.398175617486925,BASN,2030,TEMOA,WECC,full-base-200-tx-50
2,3.480797185071978,CANO,2030,TEMOA,CA,full-base-200-tx-50
3,3.582751557191929,CASO,2030,TEMOA,CA,full-base-200-tx-50
4,3.75351116615357,FRCC,2030,TEMOA,SOU,full-base-200-tx-50
5,25266.47781407179,ISNE,2030,TEMOA,NE,full-base-200-tx-50
6,3.558197271026062,MISC,2030,TEMOA,MISO,full-base-200-tx-50
7,3.586535702947036,MISE,2030,TEMOA,MISO,full-base-200-tx-50
8,3.548354907476617,MISS,2030,TEMOA,MISO,full-base-200-tx-50
9,3.647604553632796,MISW,2030,TEMOA,MISO,full-base-200-tx-50
10,3.454273451972356,NWPP,2030,TEMOA,WECC,full-base-200-tx-50
11,1620.3744591789969,NYCW,2030,TEMOA,NE,full-base-200-tx-50
12,3.352930796300207,NYUP,2030,TEMOA,NE,full-base-200-tx-50
13,3.545501921898181,PJMC,2030,TEMOA,PJM,full-base-200-tx-50
14,3.4870367263209205,PJMD,2030,TEMOA,PJM,full-base-200-tx-50
15,3.564907376869906,PJME,2030,TEMOA,PJM,full-base-200-tx-50
16,3.6272005540064254,PJMW,2030,TEMOA,PJM,full-base-200-tx-50
17,3.45338591658798,RMRG,2030,TEMOA,WECC,full-base-200-tx-50
18,3.481029705466761,SPPC,2030,TEMOA,SPP,full-base-200-tx-50
19,3.214066908647616,SPPN,2030,TEMOA,SPP,full-base-200-tx-50
20,3.408350759369326,SPPS,2030,TEMOA,SPP,full-base-200-tx-50
21,3.618974569278436,SRCA,2030,TEMOA,SOU,full-base-200-tx-50
22,3.648176297759355,SRCE,2030,TEMOA,MISO,full-base-200-tx-50
23,3.659975132948936,SRSE,2030,TEMOA,SOU,full-base-200-tx-50
24,3.568558046278373,SRSG,2030,TEMOA,WECC,full-base-200-tx-50
25,3.757283130063097,TRE,2030,TEMOA,TRE,full-base-200-tx-50
26,3.354221924823905,TREW,2030,TEMOA,TRE,full-base-200-tx-50
1,2.4735381713112634,BASN,2035,TEMOA,WECC,full-base-200-tx-50
2,2.39990749554188,CANO,2035,TEMOA,CA,full-base-200-tx-50
3,2.407515849381964,CASO,2035,TEMOA,CA,full-base-200-tx-50
4,2.465417201889996,FRCC,2035,TEMOA,SOU,full-base-200-tx-50
5,78067.28890305581,ISNE,2035,TEMOA,NE,full-base-200-tx-50
6,2.382563945325665,MISC,2035,TEMOA,MISO,full-base-200-tx-50
7,2.438470159663793,MISE,2035,TEMOA,MISO,full-base-200-tx-50
8,2.397040445760899,MISS,2035,TEMOA,MISO,full-base-200-tx-50
9,2.370488620922917,MISW,2035,TEMOA,MISO,full-base-200-tx-50
10,2.3429143780037567,NWPP,2035,TEMOA,WECC,full-base-200-tx-50
11,11935.966025638689,NYCW,2035,TEMOA,NE,full-base-200-tx-50
12,2.556024394498538,NYUP,2035,TEMOA,NE,full-base-200-tx-50
13,2.473510903814026,PJMC,2035,TEMOA,PJM,full-base-200-tx-50
14,2.4313417654915277,PJMD,2035,TEMOA,PJM,full-base-200-tx-50
15,4125.904744136549,PJME,2035,TEMOA,PJM,full-base-200-tx-50
16,2.397602632332369,PJMW,2035,TEMOA,PJM,full-base-200-tx-50
17,2.305186982337155,RMRG,2035,TEMOA,WECC,full-base-200-tx-50
18,2.370923263219338,SPPC,2035,TEMOA,SPP,full-base-200-tx-50
19,2.310946044744607,SPPN,2035,TEMOA,SPP,full-base-200-tx-50
20,2.3019171958594167,SPPS,2035,TEMOA,SPP,full-base-200-tx-50
21,2.385601383397085,SRCA,2035,TEMOA,SOU,full-base-200-tx-50
22,2.4316938851096963,SRCE,2035,TEMOA,MISO,full-base-200-tx-50
23,2.433856183286829,SRSE,2035,TEMOA,SOU,full-base-200-tx-50
24,2.551124021173566,SRSG,2035,TEMOA,WECC,full-base-200-tx-50
25,2.4921099232798998,TRE,2035,TEMOA,TRE,full-base-200-tx-50
26,2.5238358205007185,TREW,2035,TEMOA,TRE,full-base-200-tx-50
1,3746.911879226105,BASN,2040,TEMOA,WECC,full-base-200-tx-50
2,2.790226211741867,CANO,2040,TEMOA,CA,full-base-200-tx-50
3,2.8875789300874524,CASO,2040,TEMOA,CA,full-base-200-tx-50
4,2.9756048590799056,FRCC,2040,TEMOA,SOU,full-base-200-tx-50
5,116534.13732952384,ISNE,2040,TEMOA,NE,full-base-200-tx-50
6,2.7729563256373746,MISC,2040,TEMOA,MISO,full-base-200-tx-50
7,2.881855246813143,MISE,2040,TEMOA,MISO,full-base-200-tx-50
8,2.7484824225580957,MISS,2040,TEMOA,MISO,full-base-200-tx-50
9,2.7208199868845964,MISW,2040,TEMOA,MISO,full-base-200-tx-50
10,1262.4325359848858,NWPP,2040,TEMOA,WECC,full-base-200-tx-50
11,19771.67970579676,NYCW,2040,TEMOA,NE,full-base-200-tx-50
12,2.976499065196098,NYUP,2040,TEMOA,NE,full-base-200-tx-50
13,2.83220800878262,PJMC,2040,TEMOA,PJM,full-base-200-tx-50
14,2.7613971061651776,PJMD,2040,TEMOA,PJM,full-base-200-tx-50
15,5576.807305555518,PJME,2040,TEMOA,PJM,full-base-200-tx-50
16,2.803454062091372,PJMW,2040,TEMOA,PJM,full-base-200-tx-50
17,2.6553538971601136,RMRG,2040,TEMOA,WECC,full-base-200-tx-50
18,2.623362673858417,SPPC,2040,TEMOA,SPP,full-base-200-tx-50
