model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,cap
GenX,42.0,PJMW_to_SRCE,2035,20-week-foresight,MW,328.0,,PJMW,SRCE,542.940224506259,0.603355
GenX,43.0,RMRG_to_SPPC,2035,20-week-foresight,MW,23235.0,,RMRG,SPPC,936.6269837220768,24.807
GenX,44.0,RMRG_to_SPPN,2035,20-week-foresight,MW,32076.0,,RMRG,SPPN,780.5713741841813,41.0934
GenX,45.0,RMRG_to_SRSG,2035,20-week-foresight,MW,2911.0,,RMRG,SRSG,1451.9389962866967,2.00512
GenX,46.0,SPPC_to_SPPN,2035,20-week-foresight,MW,875.0,,SPPC,SPPN,261.19343417595013,3.35135
GenX,47.0,SPPC_to_SPPS,2035,20-week-foresight,MW,908.0,,SPPC,SPPS,455.0277413171593,1.99589
GenX,48.0,SPPN_to_SPPS,2035,20-week-foresight,MW,383.0,,SPPN,SPPS,679.4249275747745,0.564158
GenX,49.0,SPPS_to_SRSG,2035,20-week-foresight,MW,2465.0,,SPPS,SRSG,1530.6511537017682,1.61055
GenX,50.0,SPPS_to_TRE,2035,20-week-foresight,MW,1546.0,,SPPS,TRE,501.3042951289656,3.08486
GenX,51.0,SPPS_to_TREW,2035,20-week-foresight,MW,7085.0,,SPPS,TREW,594.5912331781975,11.9158
GenX,52.0,SRCA_to_SRCE,2035,20-week-foresight,MW,6210.0,,SRCA,SRCE,1047.313910703395,5.92939
GenX,53.0,SRCA_to_SRSE,2035,20-week-foresight,MW,1420.0,,SRCA,SRSE,750.9564568673488,1.89034
GenX,54.0,SRCE_to_SRSE,2035,20-week-foresight,MW,1088.0,,SRCE,SRSE,808.9930595294763,1.3451
GenX,55.0,TREW_to_TRE,2035,20-week-foresight,MW,1642.0,,TREW,TRE,694.9819646586291,2.36212
GenX,56.0,NWPP_to_SPPN,2035,20-week-foresight,MW,3474993.0,,NWPP,SPPN,2877.9361274282305,1207.46
GenX,57.0,SRSG_to_TRE,2035,20-week-foresight,MW,480.0,,SRSG,TRE,1692.23667175099,0.283873
GenX,1.0,BASN_to_CANO,2040,20-week-foresight,MW,2821.0,,BASN,CANO,1613.3847128003597,1.74858
GenX,2.0,BASN_to_CASO,2040,20-week-foresight,MW,58.0,,BASN,CASO,1052.8154002870249,0.0552784
GenX,3.0,BASN_to_NWPP,2040,20-week-foresight,MW,9.0,,BASN,NWPP,2143.6820330805017,0.00423435
GenX,4.0,BASN_to_RMRG,2040,20-week-foresight,MW,2403.0,,BASN,RMRG,1478.968739910536,1.62495
GenX,5.0,BASN_to_SRSG,2040,20-week-foresight,MW,488.0,,BASN,SRSG,1196.8856954277987,0.407886
GenX,6.0,CANO_to_CASO,2040,20-week-foresight,MW,69.0,,CANO,CASO,678.496525078502,0.10177
GenX,7.0,CANO_to_NWPP,2040,20-week-foresight,MW,345.0,,CANO,NWPP,1302.6110658309303,0.264726
GenX,8.0,CASO_to_NWPP,2040,20-week-foresight,MW,11.0,,CASO,NWPP,1859.1210098249192,0.00594297
GenX,9.0,CASO_to_SRSG,2040,20-week-foresight,MW,846885.0,,CASO,SRSG,670.4280089248628,1263.2
GenX,10.0,FRCC_to_SRSE,2040,20-week-foresight,MW,693.0,,FRCC,SRSE,930.705776696937,0.744429
GenX,11.0,ISNE_to_NYCW,2040,20-week-foresight,MW,93.0,,ISNE,NYCW,208.76319678780865,0.444384
GenX,12.0,ISNE_to_NYUP,2040,20-week-foresight,MW,67244.0,,ISNE,NYUP,422.4133412443229,159.189
GenX,13.0,MISC_to_MISE,2040,20-week-foresight,MW,1803.0,,MISC,MISE,993.3851724175372,1.81531
GenX,14.0,MISC_to_MISS,2040,20-week-foresight,MW,227.0,,MISC,MISS,1432.2313664952487,0.15829
GenX,15.0,MISC_to_MISW,2040,20-week-foresight,MW,41.0,,MISC,MISW,1370.4981771620598,0.0300669
GenX,16.0,MISC_to_PJMC,2040,20-week-foresight,MW,234.0,,MISC,PJMC,626.2046711986147,0.373585
GenX,17.0,MISC_to_PJMW,2040,20-week-foresight,MW,680.0,,MISC,PJMW,636.7767278564246,1.06825
GenX,18.0,MISC_to_SPPC,2040,20-week-foresight,MW,431.0,,MISC,SPPC,696.0754685319118,0.618928
GenX,19.0,MISC_to_SPPN,2040,20-week-foresight,MW,1523.0,,MISC,SPPN,919.2234841721058,1.6566
GenX,20.0,MISC_to_SPPS,2040,20-week-foresight,MW,695.0,,MISC,SPPS,1164.3004320004338,0.59661
GenX,21.0,MISC_to_SRCE,2040,20-week-foresight,MW,11.0,,MISC,SRCE,807.5788459671032,0.0131406
GenX,22.0,MISE_to_MISW,2040,20-week-foresight,MW,5250.0,,MISE,MISW,1338.0895372438338,3.92323
GenX,23.0,MISE_to_PJMW,2040,20-week-foresight,MW,15.0,,MISE,PJMW,672.2944948093907,0.0228331
GenX,24.0,MISS_to_SPPC,2040,20-week-foresight,MW,29180.0,,MISS,SPPC,1264.309793619994,23.08
GenX,25.0,MISS_to_SPPS,2040,20-week-foresight,MW,982172.0,,MISS,SPPS,1083.4402589451677,906.531
GenX,26.0,MISS_to_SRCE,2040,20-week-foresight,MW,301.0,,MISS,SRCE,910.5740119711644,0.330648
GenX,27.0,MISS_to_SRSE,2040,20-week-foresight,MW,495.0,,MISS,SRSE,825.7437764420143,0.599952
GenX,28.0,MISW_to_NWPP,2040,20-week-foresight,MW,9912.0,,MISW,NWPP,14040.700523946523,0.705964
GenX,29.0,MISW_to_PJMC,2040,20-week-foresight,MW,137.0,,MISW,PJMC,577.3769837220765,0.237058
GenX,30.0,MISW_to_SPPC,2040,20-week-foresight,MW,8111.0,,MISW,SPPC,1195.0293103479462,6.78719
GenX,31.0,MISW_to_SPPN,2040,20-week-foresight,MW,31.0,,MISW,SPPN,1014.1486283848258,0.0302858
GenX,32.0,NWPP_to_RMRG,2040,20-week-foresight,MW,272984.0,,NWPP,RMRG,256.39318164425606,1064.71
GenX,33.0,NYCW_to_NYUP,2040,20-week-foresight,MW,32.0,,NYCW,NYUP,319.03239545042265,0.100701
GenX,34.0,NYCW_to_PJME,2040,20-week-foresight,MW,186524.0,,NYCW,PJME,81.02077938846139,2302.17
GenX,35.0,NYUP_to_PJME,2040,20-week-foresight,MW,2057.0,,NYUP,PJME,316.61636032760543,6.49818
GenX,36.0,PJMC_to_PJMW,2040,20-week-foresight,MW,825.0,,PJMC,PJMW,484.9526117173539,1.70133
GenX,37.0,PJMD_to_PJME,2040,20-week-foresight,MW,2026.0,,PJMD,PJME,139.26433395480618,14.5473
GenX,38.0,PJMD_to_PJMW,2040,20-week-foresight,MW,8.0,,PJMD,PJMW,493.7545177764829,0.0158788
GenX,39.0,PJMD_to_SRCA,2040,20-week-foresight,MW,38653.0,,PJMD,SRCA,525.2547915890101,73.5893
GenX,40.0,PJME_to_PJMW,2040,20-week-foresight,MW,6749937.0,,PJME,PJMW,482.9870637110515,13975.4
GenX,41.0,PJMW_to_SRCA,2040,20-week-foresight,MW,112.0,,PJMW,SRCA,900.2912298442393,0.123895
GenX,42.0,PJMW_to_SRCE,2040,20-week-foresight,MW,129.0,,PJMW,SRCE,542.940224506259,0.238381
GenX,43.0,RMRG_to_SPPC,2040,20-week-foresight,MW,2757.0,,RMRG,SPPC,936.6269837220768,2.94388
GenX,44.0,RMRG_to_SPPN,2040,20-week-foresight,MW,779769.0,,RMRG,SPPN,780.5713741841813,998.972
GenX,45.0,RMRG_to_SRSG,2040,20-week-foresight,MW,720.0,,RMRG,SRSG,1451.9389962866967,0.496224
GenX,46.0,SPPC_to_SPPN,2040,20-week-foresight,MW,352.0,,SPPC,SPPN,261.19343417595013,1.34801
GenX,47.0,SPPC_to_SPPS,2040,20-week-foresight,MW,427.0,,SPPC,SPPS,455.0277413171593,0.938461
GenX,48.0,SPPN_to_SPPS,2040,20-week-foresight,MW,886.0,,SPPN,SPPS,679.4249275747745,1.30333
GenX,49.0,SPPS_to_SRSG,2040,20-week-foresight,MW,4446235.0,,SPPS,SRSG,1530.6511537017682,2904.8
GenX,50.0,SPPS_to_TRE,2040,20-week-foresight,MW,209.0,,SPPS,TRE,501.3042951289656,0.417587
GenX,51.0,SPPS_to_TREW,2040,20-week-foresight,MW,1767.0,,SPPS,TREW,594.5912331781975,2.97221
GenX,52.0,SRCA_to_SRCE,2040,20-week-foresight,MW,796.0,,SRCA,SRCE,1047.313910703395,0.759849
GenX,53.0,SRCA_to_SRSE,2040,20-week-foresight,MW,64.0,,SRCA,SRSE,750.9564568673488,0.0851772
GenX,54.0,SRCE_to_SRSE,2040,20-week-foresight,MW,13.0,,SRCE,SRSE,808.9930595294763,0.0165325
GenX,55.0,TREW_to_TRE,2040,20-week-foresight,MW,91.0,,TREW,TRE,694.9819646586291,0.130386
GenX,56.0,NWPP_to_SPPN,2040,20-week-foresight,MW,2057434.0,,NWPP,SPPN,2877.9361274282305,714.899
GenX,57.0,SRSG_to_TRE,2040,20-week-foresight,MW,607499.0,,SRSG,TRE,1692.23667175099,358.992
GenX,1.0,BASN_to_CANO,2045,20-week-foresight,MW,560.0,,BASN,CANO,1613.3847128003597,0.347199
GenX,2.0,BASN_to_CASO,2045,20-week-foresight,MW,2.0,,BASN,CASO,1052.8154002870249,0.00156105
GenX,3.0,BASN_to_NWPP,2045,20-week-foresight,MW,5.0,,BASN,NWPP,2143.6820330805017,0.00217636
GenX,4.0,BASN_to_RMRG,2045,20-week-foresight,MW,50.0,,BASN,RMRG,1478.968739910536,0.0339158
GenX,5.0,BASN_to_SRSG,2045,20-week-foresight,MW,0.0,,BASN,SRSG,1196.8856954277987,0.000293743
GenX,6.0,CANO_to_CASO,2045,20-week-foresight,MW,6.0,,CANO,CASO,678.496525078502,0.00819949
GenX,7.0,CANO_to_NWPP,2045,20-week-foresight,MW,3.0,,CANO,NWPP,1302.6110658309303,0.00197714
GenX,8.0,CASO_to_NWPP,2045,20-week-foresight,MW,12.0,,CASO,NWPP,1859.1210098249192,0.00639314
GenX,9.0,CASO_to_SRSG,2045,20-week-foresight,MW,16595.0,,CASO,SRSG,670.4280089248628,24.7525
GenX,10.0,FRCC_to_SRSE,2045,20-week-foresight,MW,2.0,,FRCC,SRSE,930.705776696937,0.00174936
GenX,11.0,ISNE_to_NYCW,2045,20-week-foresight,MW,1.0,,ISNE,NYCW,208.76319678780865,0.0067176
GenX,12.0,ISNE_to_NYUP,2045,20-week-foresight,MW,3.0,,ISNE,NYUP,422.4133412443229,0.00670398
GenX,13.0,MISC_to_MISE,2045,20-week-foresight,MW,2.0,,MISC,MISE,993.3851724175372,0.00228436
GenX,14.0,MISC_to_MISS,2045,20-week-foresight,MW,2.0,,MISC,MISS,1432.2313664952487,0.00114049
GenX,15.0,MISC_to_MISW,2045,20-week-foresight,MW,4.0,,MISC,MISW,1370.4981771620598,0.00323856
GenX,16.0,MISC_to_PJMC,2045,20-week-foresight,MW,6.0,,MISC,PJMC,626.2046711986147,0.00930444
GenX,17.0,MISC_to_PJMW,2045,20-week-foresight,MW,1.0,,MISC,PJMW,636.7767278564246,0.00189131
GenX,18.0,MISC_to_SPPC,2045,20-week-foresight,MW,379232.0,,MISC,SPPC,696.0754685319118,544.814
GenX,19.0,MISC_to_SPPN,2045,20-week-foresight,MW,92.0,,MISC,SPPN,919.2234841721058,0.100501
GenX,20.0,MISC_to_SPPS,2045,20-week-foresight,MW,8962.0,,MISC,SPPS,1164.3004320004338,7.69723
GenX,21.0,MISC_to_SRCE,2045,20-week-foresight,MW,1.0,,MISC,SRCE,807.5788459671032,0.000689164
GenX,22.0,MISE_to_MISW,2045,20-week-foresight,MW,223.0,,MISE,MISW,1338.0895372438338,0.166879
GenX,23.0,MISE_to_PJMW,2045,20-week-foresight,MW,4.0,,MISE,PJMW,672.2944948093907,0.0056716
GenX,24.0,MISS_to_SPPC,2045,20-week-foresight,MW,487103.0,,MISS,SPPC,1264.309793619994,385.272
GenX,25.0,MISS_to_SPPS,2045,20-week-foresight,MW,857577.0,,MISS,SPPS,1083.4402589451677,791.531
GenX,26.0,MISS_to_SRCE,2045,20-week-foresight,MW,22.0,,MISS,SRCE,910.5740119711644,0.0246455
GenX,27.0,MISS_to_SRSE,2045,20-week-foresight,MW,1.0,,MISS,SRSE,825.7437764420143,0.00164564
GenX,28.0,MISW_to_NWPP,2045,20-week-foresight,MW,2782.0,,MISW,NWPP,14040.700523946523,0.19812
GenX,29.0,MISW_to_PJMC,2045,20-week-foresight,MW,1.0,,MISW,PJMC,577.3769837220765,0.00235644
GenX,30.0,MISW_to_SPPC,2045,20-week-foresight,MW,928.0,,MISW,SPPC,1195.0293103479462,0.776772
GenX,31.0,MISW_to_SPPN,2045,20-week-foresight,MW,3.0,,MISW,SPPN,1014.1486283848258,0.00301994
GenX,32.0,NWPP_to_RMRG,2045,20-week-foresight,MW,308959.0,,NWPP,RMRG,256.39318164425606,1205.02
GenX,33.0,NYCW_to_NYUP,2045,20-week-foresight,MW,1.0,,NYCW,NYUP,319.03239545042265,0.00240604
GenX,34.0,NYCW_to_PJME,2045,20-week-foresight,MW,79785.0,,NYCW,PJME,81.02077938846139,984.749
GenX,35.0,NYUP_to_PJME,2045,20-week-foresight,MW,2.0,,NYUP,PJME,316.61636032760543,0.00590618
GenX,36.0,PJMC_to_PJMW,2045,20-week-foresight,MW,23.0,,PJMC,PJMW,484.9526117173539,0.0480225
GenX,37.0,PJMD_to_PJME,2045,20-week-foresight,MW,74641.0,,PJMD,PJME,139.26433395480618,535.963
GenX,38.0,PJMD_to_PJMW,2045,20-week-foresight,MW,1.0,,PJMD,PJMW,493.7545177764829,0.00147449
GenX,39.0,PJMD_to_SRCA,2045,20-week-foresight,MW,209167.0,,PJMD,SRCA,525.2547915890101,398.22
GenX,40.0,PJME_to_PJMW,2045,20-week-foresight,MW,3684037.0,,PJME,PJMW,482.9870637110515,7627.61
GenX,41.0,PJMW_to_SRCA,2045,20-week-foresight,MW,1.0,,PJMW,SRCA,900.2912298442393,0.00116055
GenX,42.0,PJMW_to_SRCE,2045,20-week-foresight,MW,0.0,,PJMW,SRCE,542.940224506259,0.000288009
GenX,43.0,RMRG_to_SPPC,2045,20-week-foresight,MW,169787.0,,RMRG,SPPC,936.6269837220768,181.275
GenX,44.0,RMRG_to_SPPN,2045,20-week-foresight,MW,77570.0,,RMRG,SPPN,780.5713741841813,99.3765
GenX,45.0,RMRG_to_SRSG,2045,20-week-foresight,MW,38.0,,RMRG,SRSG,1451.9389962866967,0.0260487
GenX,46.0,SPPC_to_SPPN,2045,20-week-foresight,MW,81.0,,SPPC,SPPN,261.19343417595013,0.309303
GenX,47.0,SPPC_to_SPPS,2045,20-week-foresight,MW,81.0,,SPPC,SPPS,455.0277413171593,0.177462
GenX,48.0,SPPN_to_SPPS,2045,20-week-foresight,MW,9.0,,SPPN,SPPS,679.4249275747745,0.0130414
GenX,49.0,SPPS_to_SRSG,2045,20-week-foresight,MW,1412891.0,,SPPS,SRSG,1530.6511537017682,923.065
GenX,50.0,SPPS_to_TRE,2045,20-week-foresight,MW,2.0,,SPPS,TRE,501.3042951289656,0.00394149
GenX,51.0,SPPS_to_TREW,2045,20-week-foresight,MW,698.0,,SPPS,TREW,594.5912331781975,1.17407
GenX,52.0,SRCA_to_SRCE,2045,20-week-foresight,MW,15.0,,SRCA,SRCE,1047.313910703395,0.0147564
GenX,53.0,SRCA_to_SRSE,2045,20-week-foresight,MW,0.0,,SRCA,SRSE,750.9564568673488,0.000140402
GenX,54.0,SRCE_to_SRSE,2045,20-week-foresight,MW,7.0,,SRCE,SRSE,808.9930595294763,0.0087513
GenX,55.0,TREW_to_TRE,2045,20-week-foresight,MW,0.0,,TREW,TRE,694.9819646586291,0.000122263
GenX,56.0,NWPP_to_SPPN,2045,20-week-foresight,MW,72736.0,,NWPP,SPPN,2877.9361274282305,25.2736
GenX,57.0,SRSG_to_TRE,2045,20-week-foresight,MW,660.0,,SRSG,TRE,1692.23667175099,0.389953
GenX,1.0,BASN_to_CANO,2050,20-week-foresight,MW,59.0,,BASN,CANO,1613.3847128003597,0.0363104
GenX,2.0,BASN_to_CASO,2050,20-week-foresight,MW,5.0,,BASN,CASO,1052.8154002870249,0.00432679
GenX,3.0,BASN_to_NWPP,2050,20-week-foresight,MW,8.0,,BASN,NWPP,2143.6820330805017,0.00380109
GenX,4.0,BASN_to_RMRG,2050,20-week-foresight,MW,64.0,,BASN,RMRG,1478.968739910536,0.0430701
GenX,5.0,BASN_to_SRSG,2050,20-week-foresight,MW,28.0,,BASN,SRSG,1196.8856954277987,0.0237283
GenX,6.0,CANO_to_CASO,2050,20-week-foresight,MW,8.0,,CANO,CASO,678.496525078502,0.0116621
GenX,7.0,CANO_to_NWPP,2050,20-week-foresight,MW,7.0,,CANO,NWPP,1302.6110658309303,0.00529197
GenX,8.0,CASO_to_NWPP,2050,20-week-foresight,MW,7.0,,CASO,NWPP,1859.1210098249192,0.00364208
GenX,9.0,CASO_to_SRSG,2050,20-week-foresight,MW,26.0,,CASO,SRSG,670.4280089248628,0.0384596
GenX,10.0,FRCC_to_SRSE,2050,20-week-foresight,MW,14.0,,FRCC,SRSE,930.705776696937,0.0154393
GenX,11.0,ISNE_to_NYCW,2050,20-week-foresight,MW,1.0,,ISNE,NYCW,208.76319678780865,0.00463342
GenX,12.0,ISNE_to_NYUP,2050,20-week-foresight,MW,5.0,,ISNE,NYUP,422.4133412443229,0.0108551
GenX,13.0,MISC_to_MISE,2050,20-week-foresight,MW,1.0,,MISC,MISE,993.3851724175372,0.000956743
GenX,14.0,MISC_to_MISS,2050,20-week-foresight,MW,26.0,,MISC,MISS,1432.2313664952487,0.0178081
GenX,15.0,MISC_to_MISW,2050,20-week-foresight,MW,3.0,,MISC,MISW,1370.4981771620598,0.0023074
GenX,16.0,MISC_to_PJMC,2050,20-week-foresight,MW,37.0,,MISC,PJMC,626.2046711986147,0.058715
GenX,17.0,MISC_to_PJMW,2050,20-week-foresight,MW,13.0,,MISC,PJMW,636.7767278564246,0.0202452
GenX,18.0,MISC_to_SPPC,2050,20-week-foresight,MW,2776951.0,,MISC,SPPC,696.0754685319118,3989.44
GenX,19.0,MISC_to_SPPN,2050,20-week-foresight,MW,9.0,,MISC,SPPN,919.2234841721058,0.0100963
GenX,20.0,MISC_to_SPPS,2050,20-week-foresight,MW,197.0,,MISC,SPPS,1164.3004320004338,0.168807
GenX,21.0,MISC_to_SRCE,2050,20-week-foresight,MW,9.0,,MISC,SRCE,807.5788459671032,0.0115122
GenX,22.0,MISE_to_MISW,2050,20-week-foresight,MW,0.0,,MISE,MISW,1338.0895372438338,0.000173605
GenX,23.0,MISE_to_PJMW,2050,20-week-foresight,MW,18.0,,MISE,PJMW,672.2944948093907,0.0266496
GenX,24.0,MISS_to_SPPC,2050,20-week-foresight,MW,4.0,,MISS,SPPC,1264.309793619994,0.00352832
GenX,25.0,MISS_to_SPPS,2050,20-week-foresight,MW,281.0,,MISS,SPPS,1083.4402589451677,0.259335
GenX,26.0,MISS_to_SRCE,2050,20-week-foresight,MW,18.0,,MISS,SRCE,910.5740119711644,0.0197319
GenX,27.0,MISS_to_SRSE,2050,20-week-foresight,MW,2.0,,MISS,SRSE,825.7437764420143,0.00258231
GenX,28.0,MISW_to_NWPP,2050,20-week-foresight,MW,215.0,,MISW,NWPP,14040.700523946523,0.0153126
GenX,29.0,MISW_to_PJMC,2050,20-week-foresight,MW,9.0,,MISW,PJMC,577.3769837220765,0.0161554
GenX,30.0,MISW_to_SPPC,2050,20-week-foresight,MW,2641.0,,MISW,SPPC,1195.0293103479462,2.2104
GenX,31.0,MISW_to_SPPN,2050,20-week-foresight,MW,12.0,,MISW,SPPN,1014.1486283848258,0.0118603
GenX,32.0,NWPP_to_RMRG,2050,20-week-foresight,MW,185811.0,,NWPP,RMRG,256.39318164425606,724.712
GenX,33.0,NYCW_to_NYUP,2050,20-week-foresight,MW,1.0,,NYCW,NYUP,319.03239545042265,0.0021171
GenX,34.0,NYCW_to_PJME,2050,20-week-foresight,MW,4.0,,NYCW,PJME,81.02077938846139,0.0547349
GenX,35.0,NYUP_to_PJME,2050,20-week-foresight,MW,2.0,,NYUP,PJME,316.61636032760543,0.00761645
GenX,36.0,PJMC_to_PJMW,2050,20-week-foresight,MW,8.0,,PJMC,PJMW,484.9526117173539,0.0168701
GenX,37.0,PJMD_to_PJME,2050,20-week-foresight,MW,158683.0,,PJMD,PJME,139.26433395480618,1139.44
GenX,38.0,PJMD_to_PJMW,2050,20-week-foresight,MW,3.0,,PJMD,PJMW,493.7545177764829,0.00699065
GenX,39.0,PJMD_to_SRCA,2050,20-week-foresight,MW,29492.0,,PJMD,SRCA,525.2547915890101,56.1485
GenX,40.0,PJME_to_PJMW,2050,20-week-foresight,MW,602019.0,,PJME,PJMW,482.9870637110515,1246.45
GenX,41.0,PJMW_to_SRCA,2050,20-week-foresight,MW,5.0,,PJMW,SRCA,900.2912298442393,0.00573186
GenX,42.0,PJMW_to_SRCE,2050,20-week-foresight,MW,0.0,,PJMW,SRCE,542.940224506259,0.000288613
GenX,43.0,RMRG_to_SPPC,2050,20-week-foresight,MW,2241255.0,,RMRG,SPPC,936.6269837220768,2392.9
GenX,44.0,RMRG_to_SPPN,2050,20-week-foresight,MW,177981.0,,RMRG,SPPN,780.5713741841813,228.014
GenX,45.0,RMRG_to_SRSG,2050,20-week-foresight,MW,46.0,,RMRG,SRSG,1451.9389962866967,0.0318604
GenX,46.0,SPPC_to_SPPN,2050,20-week-foresight,MW,0.0,,SPPC,SPPN,261.19343417595013,0.00177107
GenX,47.0,SPPC_to_SPPS,2050,20-week-foresight,MW,4.0,,SPPC,SPPS,455.0277413171593,0.00855362
GenX,48.0,SPPN_to_SPPS,2050,20-week-foresight,MW,2.0,,SPPN,SPPS,679.4249275747745,0.00299843
GenX,49.0,SPPS_to_SRSG,2050,20-week-foresight,MW,2419347.0,,SPPS,SRSG,1530.6511537017682,1580.6
GenX,50.0,SPPS_to_TRE,2050,20-week-foresight,MW,2.0,,SPPS,TRE,501.3042951289656,0.00462581
GenX,51.0,SPPS_to_TREW,2050,20-week-foresight,MW,60.0,,SPPS,TREW,594.5912331781975,0.100652
GenX,52.0,SRCA_to_SRCE,2050,20-week-foresight,MW,1.0,,SRCA,SRCE,1047.313910703395,0.000702908
GenX,53.0,SRCA_to_SRSE,2050,20-week-foresight,MW,5.0,,SRCA,SRSE,750.9564568673488,0.00718114
GenX,54.0,SRCE_to_SRSE,2050,20-week-foresight,MW,1.0,,SRCE,SRSE,808.9930595294763,0.00146114
GenX,55.0,TREW_to_TRE,2050,20-week-foresight,MW,0.0,,TREW,TRE,694.9819646586291,0.000188889
GenX,56.0,NWPP_to_SPPN,2050,20-week-foresight,MW,456.0,,NWPP,SPPN,2877.9361274282305,0.158576
GenX,57.0,SRSG_to_TRE,2050,20-week-foresight,MW,12.0,,SRSG,TRE,1692.23667175099,0.0073493
SWITCH,,MISC_to_PJMC,2023,20-week-foresight,MW,5244.0,3283934.0,MISC,PJMC,626.2046711986147,5244.18713
SWITCH,,PJMC_to_PJMW,2023,20-week-foresight,MW,980.0,475411.0,PJMC,PJMW,484.9526117173539,980.32373
SWITCH,,MISW_to_PJMC,2023,20-week-foresight,MW,3200.0,1847949.0,MISW,PJMC,577.3769837220765,3200.59398
SWITCH,,NYUP_to_PJME,2023,20-week-foresight,MW,1255.0,397359.0,NYUP,PJME,316.61636032760543,1255.01873
SWITCH,,PJME_to_PJMW,2023,20-week-foresight,MW,3885.0,1876566.0,PJME,PJMW,482.9870637110515,3885.33341
SWITCH,,NYCW_to_PJME,2023,20-week-foresight,MW,660.0,334944.0,NYCW,PJME,81.02077938846139,4134.05405
SWITCH,,PJMD_to_PJME,2023,20-week-foresight,MW,1200.0,167164.0,PJMD,PJME,139.26433395480618,1200.33756
SWITCH,,MISC_to_MISE,2023,20-week-foresight,MW,0.0,20483.0,MISC,MISE,993.3851724175372,20.61928
SWITCH,,MISE_to_PJMW,2023,20-week-foresight,MW,2662.0,1789705.0,MISE,PJMW,672.2944948093907,2662.0849
SWITCH,,MISE_to_MISW,2023,20-week-foresight,MW,0.0,24963.0,MISE,MISW,1338.0895372438338,18.65549
SWITCH,,ISNE_to_NYUP,2023,20-week-foresight,MW,1400.0,592550.0,ISNE,NYUP,422.4133412443229,1402.77356
SWITCH,,ISNE_to_NYCW,2023,20-week-foresight,MW,760.0,158667.0,ISNE,NYCW,208.76319678780865,760.0314
SWITCH,,MISC_to_SPPC,2023,20-week-foresight,MW,1430.0,1788644.0,MISC,SPPC,696.0754685319118,2569.61219
SWITCH,,MISC_to_PJMW,2023,20-week-foresight,MW,5441.0,3464911.0,MISC,PJMW,636.7767278564246,5441.32806
SWITCH,,MISC_to_SRCE,2023,20-week-foresight,MW,3745.0,3024496.0,MISC,SRCE,807.5788459671032,3745.14065
SWITCH,,MISC_to_SPPS,2023,20-week-foresight,MW,1172.0,1365791.0,MISC,SPPS,1164.3004320004338,1173.05732
SWITCH,,MISC_to_MISS,2023,20-week-foresight,MW,1039.0,1488090.0,MISC,MISS,1432.2313664952487,1039.00116
SWITCH,,MISC_to_SPPN,2023,20-week-foresight,MW,0.0,306208.0,MISC,SPPN,919.2234841721058,333.11622
SWITCH,,MISC_to_MISW,2023,20-week-foresight,MW,1655.0,2268268.0,MISC,MISW,1370.4981771620598,1655.06804
SWITCH,,BASN_to_CANO,2023,20-week-foresight,MW,100.0,161368.0,BASN,CANO,1613.3847128003597,100.018
SWITCH,,CANO_to_CASO,2023,20-week-foresight,MW,3675.0,2493520.0,CANO,CASO,678.496525078502,3675.06684
SWITCH,,CANO_to_NWPP,2023,20-week-foresight,MW,3675.0,4787161.0,CANO,NWPP,1302.6110658309303,3675.04981
SWITCH,,TRE_to_TREW,2023,20-week-foresight,MW,16529.0,11487376.0,TRE,TREW,694.9819646586291,16529.02806
SWITCH,,SPPS_to_TREW,2023,20-week-foresight,MW,220.0,1991953.0,SPPS,TREW,594.5912331781975,3350.121
SWITCH,,SPPC_to_SPPS,2023,20-week-foresight,MW,3372.0,1534658.0,SPPC,SPPS,455.0277413171593,3372.66853
SWITCH,,MISS_to_SPPC,2023,20-week-foresight,MW,0.0,289442.0,MISS,SPPC,1264.309793619994,228.93286
SWITCH,,SPPC_to_SPPN,2023,20-week-foresight,MW,1433.0,414924.0,SPPC,SPPN,261.19343417595013,1588.57147
SWITCH,,MISW_to_SPPC,2023,20-week-foresight,MW,0.0,25141.0,MISW,SPPC,1195.0293103479462,21.0383
SWITCH,,FRCC_to_SRSE,2023,20-week-foresight,MW,3600.0,3350600.0,FRCC,SRSE,930.705776696937,3600.06357
SWITCH,,SPPS_to_TRE,2023,20-week-foresight,MW,600.0,301163.0,SPPS,TRE,501.3042951289656,600.75828
SWITCH,,PJMW_to_SRCA,2023,20-week-foresight,MW,1219.0,1097476.0,PJMW,SRCA,900.2912298442393,1219.02321
SWITCH,,SRCA_to_SRCE,2023,20-week-foresight,MW,216.0,226231.0,SRCA,SRCE,1047.313910703395,216.01032
SWITCH,,PJMD_to_SRCA,2023,20-week-foresight,MW,1000.0,525257.0,PJMD,SRCA,525.2547915890101,1000.00347
SWITCH,,SRCA_to_SRSE,2023,20-week-foresight,MW,1400.0,1051366.0,SRCA,SRSE,750.9564568673488,1400.03552
SWITCH,,NYCW_to_NYUP,2023,20-week-foresight,MW,2489.0,794074.0,NYCW,NYUP,319.03239545042265,2489.00653
SWITCH,,PJMW_to_SRCE,2023,20-week-foresight,MW,3333.0,1809788.0,PJMW,SRCE,542.940224506259,3333.3103
SWITCH,,PJMD_to_PJMW,2023,20-week-foresight,MW,6930.0,3421783.0,PJMD,PJMW,493.7545177764829,6930.12905
