Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,381595192.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cVOM,8695132500.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,174062565223.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,TEMOA,0.6,full-base-200-no-ccs,base,base,ccs
cFix,141949818659.0,4.485853699270001e9,2.2661078071499996e9,2.24112825268e9,6.57283290389e9,5.568283173570001e9,6.239177259999998e9,3.0785093740599995e9,3.99614344213e9,1.0997803442699999e10,5.55301335013e9,1.1581672945e8,4.46451115986e9,2.634225381080001e9,3.17680278396e9,7.11420036322e9,8.15633660418e9,5.776842988130001e9,3.860652471e9,4.2196603378199987e9,9.040442756640001e9,7.246235701070001e9,9.232096486560001e9,7.543033948989999e9,4.670616057839998e9,1.0611633367740002e10,3.0878588159100003e9,2030,TEMOA,0.6,full-base-200-no-ccs,base,base,ccs
cVar,18923715772.7,2.1232108939339018e8,6.391352903469166e8,5.551432139932451e8,2.8077978367871323e9,8.583291801191825e8,3.653698317825434e8,4.5547389855038965e8,1.17373451715163e9,5.681916033691301e8,1.5129372879291445e8,2.908582520292772e8,5.3120263789492023e8,1.0250896755810643e9,7.923168309743171e8,3.0050951992993507e9,1.9153775972910788e9,4.0977647040385604e7,1.234345484146979e8,6.6079487544266485e7,2.9141335967561674e8,1.8130644298118966e9,1.117009009726206e9,1.813675082758484e9,5.1817464185654014e8,1.3470287660793324e9,1.5363603279401907e8,2030,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,47285475.4,14194.457299640562,14244.161444917107,14281.810654819856,14289.577378836135,4.69293700431335e7,14240.629254555299,14243.304566198225,14171.403187287455,14208.944313387345,14235.66183238569,14364.721578732539,14208.758924338834,14235.294532903352,14266.003221177005,14364.949071108098,14360.198907016209,14126.95920587952,14184.880193650459,14123.074680808912,14188.821068761134,14319.993848658178,14277.259655162155,14335.416190511936,14167.437548377548,14345.475001856998,14126.147009855214,2030,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cStart,3408189197.4,3.632808645766853e7,8.366890513369584e7,7.186460114222854e7,5.941106472494065e8,1.1407536700338493e8,5.369197846102228e7,9.127829640321285e7,1.636981920291268e8,1.104665422916295e8,1.216040588065446e7,5.909833449208471e7,5.591745784518259e7,8.46223088764459e7,1.0475508731074226e8,4.5049477193705547e8,3.3557617062636936e8,1.0624453334618062e7,1.5023893257458853e7,1.134579840810328e7,6.083705613372316e7,1.8079869020244494e8,1.1339641319055982e8,2.4203127568817288e8,5.6866818454775624e7,2.6393015441445225e8,3.1527491206080854e7,2030,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,11355604519.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,3707507616.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,41255530461.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,TEMOA,0.2,full-base-200-no-ccs,base,base,ccs
cFix,175996188356.9,6.32094696159e9,3.1815715352999997e9,3.0230329594700003e9,7.6118039328e9,8.281297234780001e9,7.46883496378e9,3.5454699359400005e9,3.9655818250699997e9,1.419560781495e10,6.730532881570001e9,2.9649349058000004e8,5.28045539112e9,3.3188806550400004e9,3.6026750371799994e9,8.5644512039400015e9,9.59335910305e9,7.962520193750001e9,4.360563492419999e9,5.8731855569e9,1.2505692150170002e10,8.099683303549999e9,1.083179831462e10,8.118046412610001e9,5.73300410208e9,1.3548819744170002e10,3.981880160480001e9,2035,TEMOA,0.6,full-base-200-no-ccs,base,base,ccs
cVar,21667603648.8,3.169395893125863e8,8.007424702715292e8,6.586651649587847e8,3.1222274537592163e9,1.120571460386023e9,4.2386769880983424e8,6.137993163136874e8,1.2667750130821855e9,6.055030282182444e8,3.2775717823676527e8,2.6258953835144696e8,5.072127836669182e8,1.0601076340219278e9,8.29141094471565e8,3.4740844851165266e9,2.0205369727004364e9,6.854135705314052e7,1.402199230473342e8,8.247185434464484e7,3.194102768375925e8,2.1756855807758207e9,1.189431494467302e9,1.919104963807522e9,6.739788867563213e8,1.4446782716647363e9,1.40468537452346e8,2035,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,206980532.0,27388.204516948554,27527.62421092774,27546.3156576336,27731.35903233339,2.0621439565252364e8,27476.96248977084,27451.426246043076,27479.348206245093,27457.779969681138,27424.87565799975,106061.19158235402,27469.66907002951,27539.409513037357,27521.971173749647,27753.269902297423,27588.214708979714,27310.744099785123,27373.916783401466,27282.698887569455,27444.559734471353,27568.44612636408,27559.76399425414,27686.648894547743,27458.07483100442,27632.31426118235,27401.5333473127,2035,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cStart,5038165563.8,7.685025757183398e7,1.5094422025609782e8,1.4385958365097302e8,7.636999341843677e8,1.5903373551214382e8,9.224121643732801e7,1.5597734207929036e8,2.370900254946171e8,1.5146798499195868e8,5.708814275813091e7,6.512787529182118e7,6.561235550810214e7,1.205279686456285e8,1.4890289349174425e8,6.820382224187841e8,4.4718112466569936e8,2.177471582047642e7,2.5305477691481024e7,1.7591964481033463e7,8.729784017861982e7,3.441288342601796e8,1.7371528375608826e8,3.536607135367275e8,1.1255786677156913e8,3.500925457059799e8,3.439743866958797e7,2035,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,17440628311.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,3896908379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,48923658200.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.2,full-base-200-no-ccs,base,base,ccs
cFix,203660232064.4,7.215922116880001e9,4.53193718886e9,4.96806073999e9,8.91941858514e9,1.044166853158e10,8.604865226250002e9,3.9006013451800003e9,4.187935288299999e9,1.595034834302e10,8.635111068400002e9,4.7901449943000007e8,5.863044295200001e9,3.8612032665599995e9,4.5587879577699995e9,9.17826146989e9,1.071824602476e10,9.3093553651e9,4.751426657850002e9,6.223136850059999e9,1.522657225271e10,8.87191707535e9,1.206592452652e10,8.72590359976e9,6.701006999540001e9,1.54966436324e10,4.2739191579199996e9,2040,TEMOA,0.7,full-base-200-no-ccs,base,base,ccs
cVar,22142120553.9,3.44018500396643e8,8.130405616139655e8,8.117546906714884e8,3.0235831277147393e9,1.1806558025017445e9,4.201089840791258e8,6.541419241084759e8,1.2292595681054792e9,5.852678304895898e8,3.6734133315384096e8,2.2708064930026972e8,4.6523272930095047e8,1.0380238683873872e9,7.464498893565022e8,3.766043612678913e9,2.194896184049482e9,7.544499459450641e7,1.4550580648103362e8,8.769886046160689e7,2.9862232999286795e8,2.250590963019543e9,1.1685497032978086e9,1.8370870605387056e9,7.121843716326747e8,1.405526597046285e9,1.2720891821354023e8,2040,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,368480501.3,34038.320899150196,34088.533648819255,34350.001624180586,34063.19625710591,3.660356950766661e8,34132.04208194928,34000.43600173904,34174.577588909575,33919.52304983049,1.6298799055925799e6,34435.916147022006,33796.8023510027,33930.57812942199,33434.75898829012,34518.31193997712,34478.6740259322,33737.72776395972,33650.30174844354,33008.39261076505,33814.65611221475,34368.628167775365,34234.8812048317,34388.44259593021,33421.03046523437,34567.911645337845,32372.682417021333,2040,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cStart,5375438875.1,9.378175640012345e7,1.7095515387997267e8,1.904440268668795e8,7.744217687990611e8,1.4950309489125955e8,1.0077307301479407e8,1.6462372336757705e8,2.5047093231800032e8,1.5380003903554678e8,7.332789042748247e7,4.873491526022097e7,5.440076627726846e7,1.1295111888889496e8,1.1930696924111937e8,7.617324023565187e8,4.9396731819476146e8,2.765941012218477e7,3.226499359824207e7,2.1230368769660193e7,9.132867674314825e7,3.876377876971337e8,1.84208206540234e8,3.434377474823955e8,1.3609002250620803e8,4.0201970879093313e8,3.6367003627081476e7,2040,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,20651101123.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,3833198307.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,50326483017.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.2,full-base-200-no-ccs,base,base,ccs
cFix,240516235972.3,9.0492274834e9,5.97712567917e9,7.51537677894e9,1.1169140744509998e10,1.160707768064e10,9.598592301119997e9,4.41291437403e9,5.12358559357e9,1.7643661532649998e10,1.068074909739e10,5.541357863999999e8,6.341866911559999e9,4.75233528834e9,6.14629200222e9,1.036306253287e10,1.2917904288919998e10,1.065747137521e10,5.339869194710001e9,6.926053685839998e9,1.7510296472220005e10,1.0404496091700003e10,1.4124159874929998e10,1.0557269062570002e10,7.918161611760001e9,1.806840021946e10,5.157010308170001e9,2045,TEMOA,0.7,full-base-200-no-ccs,base,base,ccs
cVar,22737931673.3,2.9805886509326154e8,8.890526062109889e8,9.484676339489276e8,3.0204084900651736e9,1.2100977123422368e9,4.0918288243663174e8,7.391500007169228e8,1.1540644087850516e9,5.53442146755829e8,4.4848423562718546e8,1.9149970641932812e8,4.281605807768264e8,1.0055021330741928e9,6.342512016603534e8,4.146721493370479e9,2.3831729253398633e9,6.810084311682196e7,1.2974008997665885e8,8.151706608746053e7,2.5359631069110218e8,2.371683925252e9,1.1165898374576716e9,1.7378179887219915e9,6.338333484173161e8,1.6061009610337832e9,1.051385742553707e8,2045,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,617114904.3,4.205391268941114e7,35505.8491598365,36084.03315542313,35930.10343582578,3.7666420147918206e8,37163.82294187871,35463.621870514005,35696.96625230781,1.1500934885966685e8,6.5943784623690575e7,1.1028068943472106e7,35494.78632606705,35525.89623065655,35703.4792217701,35935.675274531684,35737.44941589406,35194.01240414626,35256.64248318976,35475.6064280653,35252.01734393367,35745.79221132903,35819.29252433062,35912.96015621499,5.701466357260431e6,36046.5467655254,35176.839802909715,2045,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cStart,4781136361.2,6.924357494956253e7,1.5846445134018773e8,1.823557062419718e8,6.954835984477448e8,1.399514698395124e8,7.93114590797241e7,1.640070744378229e8,2.018289366302585e8,1.1445310226668376e8,7.560397572836737e7,2.819008282829294e7,4.265941014615225e7,9.390857361545603e7,7.445538372774762e7,7.38420697298419e8,4.7173146740280014e8,2.0182045121855427e7,2.473698902682352e7,1.6975521821603555e7,6.862262062240243e7,3.6170315831603295e8,1.388641391018313e8,2.702463107539772e8,1.0253441092704359e8,4.1878324548385346e8,2.8418956031826925e7,2045,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,23418482468.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,3825904294.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,53324527643.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.2,full-base-200-no-ccs,base,base,ccs
cFix,265756005546.9,1.027030024743e10,7.323322361530001e9,8.399919113939999e9,1.2665502491750002e10,1.2267446661230001e10,9.96314847623e9,5.04652673329e9,5.62887810151e9,1.880654344616e10,1.232791321728e10,5.902681173199999e8,6.3827087165e9,5.101022094099999e9,7.00346467741e9,1.1746899721130003e10,1.457129755266e10,1.1190161759510004e10,5.797070784929999e9,7.28679315004e9,1.8361683043860004e10,1.1621588181019999e10,1.5306940980570002e10,1.2449062359759998e10,9.827346589950003e9,2.0143301892109997e10,5.676895075710001e9,2050,TEMOA,0.7,full-base-200-no-ccs,base,base,ccs
cVar,21680862504.4,2.864988177735676e8,8.078966405054705e8,1.0540397938777378e9,2.8442051562884784e9,1.148019577023395e9,4.8386369042144316e8,7.103738010252067e8,1.0130709175277689e9,5.523997455396798e8,6.272856496884085e8,1.6516737728226298e8,3.2453721478891355e8,8.712134597161989e8,5.43470273829781e8,4.0759245588958006e9,2.2454110206754646e9,5.225562665266029e7,1.1356376666636302e8,7.322794777432045e7,1.9013110452322596e8,2.3820432932686286e9,1.0613825983302659e9,1.54846967956211e9,5.247335515165357e8,1.4624272078543587e9,8.552287897564188e7,2050,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,933114372.5,8.078155150801794e7,41492.40326595958,2.8946792439977434e6,42179.45181638452,2.8357803814214987e8,2.2375514209522414e6,1.008127835552653e7,41984.48787046508,3.738579876169621e8,1.0820630007587393e8,3.3467389595055017e6,41467.31490868324,41887.305789980615,41432.365868157365,41932.96991197479,41699.381314124344,5.7288864609088264e7,42070.59609841317,42860.167425686726,41474.18617575606,41865.837171611995,2.3090341891137715e6,41672.62003628965,41534.510102619795,7.905420105829659e6,41374.720905807975,2050,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cStart,3950028871.6,5.545598983910319e7,1.2235260101004295e8,1.6616581149941814e8,5.2557426014619225e8,1.2674984256801473e8,8.892076380835278e7,1.3361415899782506e8,1.5290056537830332e8,1.0663883949903494e8,9.280161315009491e7,2.1757607102472834e7,3.549132834151132e7,7.594285545355721e7,4.761286967123806e7,6.466062887037449e8,3.9504504801961994e8,1.3984721670002637e7,1.7853280862200078e7,1.3135367548318747e7,5.15971595741288e7,3.015452390429961e8,1.221331508637315e8,1.9712644885973728e8,7.273200571186338e7,3.423978553848277e8,2.3893198867501274e7,2050,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,23821065399.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,3566272845.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,50800533665.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cCO2,1524769795827.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.2,full-base-200-no-ccs,base,base,ccs
cFix,3793926926821.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.6,full-base-200-no-ccs,base,base,ccs
cNSE,7857808763.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,338109970255.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cStart,81849911052.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cVOM,98914250299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200-no-ccs,base,base,ccs
cVar,567632772908.9,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.1,full-base-200-no-ccs,base,base,ccs
cFix,62362117157.3,2.334071763e9,9.061969310000001e8,8.3642193e8,1.7452652449999998e9,1.9405474950000002e9,4.1398174e9,1.4254086025999997e9,2.395896881e9,3.5119870490000005e9,2.393493309e9,1.04410532e8,1.388397187e9,2.490693138e9,1.213130736e9,4.0515328609999995e9,4.4248091477e9,2.1295547776000004e9,1.134658262e9,1.699599092e9,2.22765765e9,4.3368265744e9,3.4179118989999995e9,3.085020936e9,2.626611524e9,5.322168175e9,1.08002806e9,2027,USENSYS,0.2,full-base-200-no-ccs,base,base,ccs
cVar,52255986929.1,1.261983019708742e9,1.7780291601328578e9,1.7538075455660975e9,6.323901191184107e9,2.2530550047465873e9,1.642427343071252e9,1.757281504852059e9,3.832971532358887e9,2.1662404429989967e9,1.0546095509005436e9,7.461888975004952e8,1.088033703421082e9,1.793688884652687e9,1.8374771999053466e9,5.660802312619303e9,5.234303590704275e9,4.004761257559242e8,6.528689585316259e8,3.121079780962088e8,1.2812315454689877e9,3.4115779154003263e9,3.1683392582182727e9,4.826225119063136e9,1.8173679980681653e9,4.647243227657957e9,4.996439139409768e8,2027,USENSYS,0.2,full-base-200-no-ccs,base,base,ccs
cNSE,10122860.0,361185.34983901883,359874.61586402106,360434.116358996,400279.3921129303,894263.892519662,362915.0336191955,368577.65008349787,385696.7240733581,379299.34693381673,363051.28004152264,366804.11009084363,361226.67157465423,365420.9063242542,363560.0511690243,375742.5939426761,365446.73563133227,359456.4351037265,366829.48907884635,361430.3670194087,366155.79738658934,362351.19903222605,367501.6464744799,370916.0844322099,383299.86454924534,388281.1484703475,362859.5123080921,2027,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cStart,751476088.1,8.517412642466918e6,5.4926032468619775e6,7.047886431553039e6,1.1061602089202521e7,7.886805024194622e6,5.470520906789992e7,1.582860940321933e7,1.4924013385298856e7,1.084586785870577e8,4.401803530243479e6,6.677681438847819e6,2.871608806782601e6,2.0098856804377574e7,7.496875863099995e6,2.9777618464913066e7,4.857760976657631e7,1.4927899696457054e7,2.9502759856808085e7,1.994379268495433e7,5.278264241273452e7,2.4476414696756575e7,1.2864991978779966e7,1.3605588212582849e7,1.069816689200454e7,1.992856643216485e8,1.9563292780204438e7,2027,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,427201280.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cVOM,8945895995.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,173919466534.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.6,full-base-200-no-ccs,base,base,ccs
cFix,136187310853.2,4.483228778999999e9,2.2497739409999995e9,2.2941470015e9,7.4010015332e9,5.757507691500001e9,6.419521019000001e9,2.4832086295e9,3.9725220264e9,1.0528472665199999e10,5.135515859e9,9.0716512e7,4.373587877e9,2.660999207e9,3.1107567734000006e9,7.3011529756e9,8.222714103699998e9,5.5717414546e9,2.7986094419999995e9,4.0241055238000007e9,8.164993094e9,7.2436499347e9,6.114745556e9,7.597573147000001e9,4.647882268e9,1.0707820128e10,2.8313637111000004e9,2030,USENSYS,0.6,full-base-200-no-ccs,base,base,ccs
cVar,20805900895.0,2.478919815405792e8,6.27138609632613e8,5.949879191676278e8,2.984676263144879e9,9.78277695238118e8,4.0948978067115486e8,5.1087527945254797e8,1.3490082693943362e9,6.310673199953338e8,1.6669149699344015e8,2.6063439503961387e8,5.371576075896969e8,1.0947504995468354e9,8.426045426025391e8,3.1173844314616895e9,2.1312395103871558e9,4.9800380894045055e7,1.4520099426366293e8,7.728175750354512e7,3.370387716673918e8,1.956709050609184e9,1.4817485142048037e9,2.0642769903060853e9,5.777477736618787e8,1.4758169599669335e9,1.7115904948487192e8,2030,USENSYS,0.1,full-base-200-no-ccs,base,base,ccs
cNSE,344809.9,12448.845203834566,12461.003671160577,13643.757625618395,14677.662539202964,14007.988937757278,13284.511169455534,12601.099027532566,12460.321790612856,12098.166572577244,13599.38914381337,12524.910216793467,12069.822462017755,13108.05564676567,12867.165891081086,15197.662367078403,15106.715414793598,11805.243918498907,13005.415307667228,11358.184810609999,12928.097219165731,13617.59127086187,14161.970562725175,14914.886975460651,12668.923078603744,16736.43629697206,11456.032223345033,2030,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cStart,3501405504.0,3.8834923390326634e7,8.142674543774539e7,7.430573884839192e7,5.666505638003539e8,1.2913312557933037e8,5.07068509358348e7,8.83330514924656e7,1.7903131131851557e8,1.1073626374003826e8,1.4263908101037178e7,5.406531414985003e7,5.330805749433619e7,8.24489442344063e7,1.0272005436582887e8,4.49617062973324e8,3.4031526518231326e8,1.1609627677593013e7,1.383238002633209e7,1.1836377025406944e7,6.411664641309683e7,1.8980055449617812e8,1.5711114180303332e8,2.7835962606607074e8,5.870779389910154e7,2.6592632339087197e8,3.420785215863594e7,2030,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cNetworkExp,11577918158.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.1,full-base-200-no-ccs,base,base,ccs
cVOM,4014754949.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.0,full-base-200-no-ccs,base,base,ccs
cCO2,45975789295.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.2,full-base-200-no-ccs,base,base,ccs
cFix,168692059497.5,6.102663708999999e9,3.097605574e9,2.9597791481000004e9,9.8656448634e9,8.7092391097e9,9.154802611799997e9,2.9108208824999995e9,4.7687588013e9,1.27987689762e10,6.4754659192e9,3.9370750899999994e8,5.182631874e9,2.9420946726e9,3.7413211214e9,8.94493914e9,9.8260918264e9,7.3949492206e9,2.94750053e9,4.720266444200001e9,9.577329196000002e9,8.0380590167e9,6.899993999e9,9.490164396e9,5.539963314599999e9,1.30862756377e10,3.1232220041000004e9,2035,USENSYS,0.6,full-base-200-no-ccs,base,base,ccs
